RECSEQ	EMPPID	ORDER_ID	SUB_DATE	PROFILE_ID	LINEITEMS	CREATE_DATE	UPDATE_DATE	START_DATE	PURCHASERID	ORDITEMQTY	ORDTDOL	TAX	GRANDTOTAL	EULAACCEPT	LOAD_DATE
0000002079	0000242213	o4189970	2013/11/15 00:00:00	6626907	2	2013/11/15 00:00:00	2014/12/28 00:00:00	2013/12/28 00:00:00	6626907	2	277.31	0.00	277.31	Y	2019/10/25 00:00:00
0000002080	0000242213	o8120360	2014/10/30 00:00:00	6626907	1	2014/10/30 00:00:00	2016/08/01 00:00:00	2014/12/28 00:00:00	6626907	1	140.63	0.00	140.63	Y	2019/10/25 00:00:00
0000002081	0000242213	o8120373	2014/10/31 00:00:00	6626907	1	2014/10/31 00:00:00	2016/02/01 00:00:00	2014/12/28 00:00:00	6626907	1	104.06	0.00	104.06	Y	2019/10/25 00:00:00
0000002082	0000242234	o12191187	2015/09/17 00:00:00	2642615	3	2015/09/17 00:00:00	2016/02/11 00:00:00	2015/10/01 00:00:00	2642615	6	446.76	0.00	446.76	Y	2019/10/25 00:00:00
0000002083	0000242234	o1700724	2013/09/12 00:00:00	2642615	3	2013/09/12 00:00:00	2014/09/12 00:00:00	2013/09/12 00:00:00	2642615	3	1235.00	0.00	1235.00	Y	2019/10/25 00:00:00
0000002084	0000242234	o1710169	2012/12/18 00:00:00	2642615	1	2012/12/18 00:00:00	2014/01/02 00:00:00	2013/01/02 00:00:00	2642615	1	640.00	0.00	640.00	Y	2019/10/25 00:00:00
0000002085	0000242234	o3664869	2014/02/22 00:00:00	2642615	1	2014/02/22 00:00:00	2014/02/22 00:00:00	2014/02/22 00:00:00	2642615	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002086	0000242234	o4426979	2014/01/07 00:00:00	2642615	1	2014/01/07 00:00:00	2014/10/02 00:00:00	2014/01/07 00:00:00	2642615	1	101.50	0.00	101.50	Y	2019/10/25 00:00:00
0000002087	0000242234	o4426980	2014/01/07 00:00:00	2642615	1	2014/01/07 00:00:00	2014/10/02 00:00:00	2014/01/07 00:00:00	2642615	1	137.16	0.00	137.16	Y	2019/10/25 00:00:00
0000002088	0000242234	o4821202	2014/02/24 00:00:00	2642615	1	2014/02/24 00:00:00	2014/10/02 00:00:00	2014/02/24 00:00:00	2642615	1	384.00	0.00	384.00	Y	2019/10/25 00:00:00
0000002089	0000242234	o514260	2012/01/02 00:00:00	2642615	1	2012/01/02 00:00:00	2013/01/02 00:00:00	2012/01/02 00:00:00	2642615	1	520.00	0.00	520.00	Y	2019/10/25 00:00:00
0000002090	0000242234	o514264	2012/12/14 00:00:00	2642615	2	2012/12/14 00:00:00	2013/12/14 00:00:00	2012/12/14 00:00:00	2642615	2	435.00	0.00	435.00	Y	2019/10/25 00:00:00
0000002091	0000242234	o7600535	2014/10/01 00:00:00	2642615	3	2014/10/01 00:00:00	2015/10/01 00:00:00	2014/10/01 00:00:00	2642615	6	1329.38	0.00	1329.38	Y	2019/10/25 00:00:00
0000002092	0000242524	o12190482	2015/08/04 00:00:00	14640056	3	2015/08/04 00:00:00	2016/02/11 00:00:00	2015/09/12 00:00:00	14640056	3	362.76	0.00	362.76	Y	2019/10/25 00:00:00
0000002093	0000242524	o7526126	2014/09/12 00:00:00	14640056	3	2014/09/12 00:00:00	2015/09/12 00:00:00	2014/09/12 00:00:00	14640056	3	935.00	0.00	935.00	Y	2019/10/25 00:00:00
0000002094	0000242645	o13212725	2016/07/21 00:00:00	9743064	1	2016/07/21 00:00:00	2017/07/21 00:00:00	2016/07/21 00:00:00	9743064	2	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000002095	0000242645	o3398214	2013/08/19 00:00:00	9743064	1	2013/08/19 00:00:00	2014/08/19 00:00:00	2013/08/19 00:00:00	9743064	2	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000002096	0000242759	o9808673	2015/07/17 00:00:00	37252806	1	2015/07/17 00:00:00	2016/02/11 00:00:00	2015/07/17 00:00:00	37252806	1	434.97	0.00	434.97	Y	2019/10/25 00:00:00
0000002097	0000243218	o4410397	2013/12/05 00:00:00	11500613	1	2013/12/05 00:00:00	2013/12/05 00:00:00	2013/12/05 00:00:00	11500613	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002098	0000243218	o4410406	2013/12/05 00:00:00	11500613	1	2013/12/05 00:00:00	2013/12/05 00:00:00	2013/12/05 00:00:00	11500613	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002099	0000243341	o4214226	2013/11/13 00:00:00	11155381	1	2013/11/13 00:00:00	2013/11/13 00:00:00	2013/11/13 00:00:00	11155381	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002100	0000243518	o9975578	2015/02/09 00:00:00	37504010	1	2015/02/09 00:00:00	2015/02/09 00:00:00	2015/02/09 00:00:00	37504010	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002101	0000243537	o4192012	2013/11/12 00:00:00	11113360	1	2013/11/12 00:00:00	2013/12/10 00:00:00	2013/11/12 00:00:00	11113360	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002102	0000243724	o3618724	2018/04/05 00:00:00	8611786	1	2018/04/05 00:00:00	2019/04/05 00:00:00	2018/04/05 00:00:00	8611786	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000002103	0000243747	o1710224	2012/12/19 00:00:00	2066468	3	2012/12/19 00:00:00	2013/12/31 00:00:00	2012/12/19 00:00:00	2066468	3	694.69	0.00	694.69	Y	2019/10/25 00:00:00
0000002104	0000243747	o22033039	2016/11/07 00:00:00	2066468	1	2016/11/07 00:00:00	2017/11/07 00:00:00	2016/11/07 00:00:00	2066468	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000002105	0000243747	o492505	2013/03/08 00:00:00	2066468	1	2013/03/08 00:00:00	2014/03/08 00:00:00	2013/03/08 00:00:00	2066468	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000002106	0000243747	o502064	2011/11/17 00:00:00	2066468	1	2011/11/17 00:00:00	2011/11/17 00:00:00	2011/11/17 00:00:00	2066468	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002107	0000243747	o502071	2011/11/19 00:00:00	2066468	3	2011/11/19 00:00:00	2012/12/01 00:00:00	2011/11/19 00:00:00	2066468	3	926.25	0.00	926.25	Y	2019/10/25 00:00:00
0000002108	0000243747	o5466641	2014/05/31 00:00:00	2066468	1	2014/05/31 00:00:00	2014/05/31 00:00:00	2014/05/31 00:00:00	2066468	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002109	0000243747	o6680113	2014/06/27 00:00:00	2066468	3	2014/06/27 00:00:00	2016/02/11 00:00:00	2014/06/27 00:00:00	2066468	3	888.39	0.00	888.39	Y	2019/10/25 00:00:00
0000002110	0000244193	o10296396	2015/03/04 00:00:00	36816002	1	2015/03/04 00:00:00	2016/08/01 00:00:00	2015/03/04 00:00:00	36816002	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000002111	0000244193	o21166908	2016/08/10 00:00:00	36816002	1	2016/08/10 00:00:00	2017/08/10 00:00:00	2016/08/10 00:00:00	36816002	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000002112	0000244193	o21166974	2017/02/22 00:00:00	36816002	1	2017/02/22 00:00:00	2018/02/22 00:00:00	2017/02/22 00:00:00	36816002	1	320.00	0.00	320.00	Y	2019/10/25 00:00:00
0000002113	0000244211	o4496988	2013/12/15 00:00:00	11643525	1	2013/12/15 00:00:00	2013/12/15 00:00:00	2013/12/15 00:00:00	11643525	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002114	0000244218	o2420106	2013/04/29 00:00:00	8110180	1	2013/04/29 00:00:00	2013/04/29 00:00:00	2013/04/29 00:00:00	8110180	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002115	0000244218	o2474449	2014/01/02 00:00:00	8110180	1	2014/01/02 00:00:00	2014/01/02 00:00:00	2014/01/02 00:00:00	8110180	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002116	0000244218	o4633029	2014/01/22 00:00:00	8110180	1	2014/01/22 00:00:00	2014/01/22 00:00:00	2014/01/22 00:00:00	8110180	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000002117	0000244268	o12191460	2015/10/06 00:00:00	1045081	1	2015/10/06 00:00:00	2016/02/11 00:00:00	2015/12/01 00:00:00	1045081	1	50.82	0.00	50.82	Y	2019/10/25 00:00:00
0000002118	0000244268	o1590882	2012/11/30 00:00:00	1045081	1	2012/11/30 00:00:00	2013/12/01 00:00:00	2012/12/01 00:00:00	1045081	1	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000002119	0000244268	o225342	2011/12/01 00:00:00	1045081	1	2011/12/01 00:00:00	2012/12/01 00:00:00	2011/12/01 00:00:00	1045081	1	325.00	0.00	325.00	Y	2019/10/25 00:00:00
0000002120	0000244268	o4010093	2013/10/24 00:00:00	1045081	1	2013/10/24 00:00:00	2014/12/01 00:00:00	2013/12/01 00:00:00	1045081	1	300.00	0.00	300.00	Y	2019/10/25 00:00:00
0000002121	0000244268	o7600373	2014/09/23 00:00:00	1045081	1	2014/09/23 00:00:00	2015/12/01 00:00:00	2014/12/01 00:00:00	1045081	1	300.00	0.00	300.00	Y	2019/10/25 00:00:00
0000002122	0000244289	o65818773	2018/02/25 00:00:00	336519962	1	2018/02/25 00:00:00	2019/02/25 00:00:00	2018/02/25 00:00:00	336519962	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000002123	0000244289	o77060577	2019/08/07 00:00:00	336519962	1	2019/08/07 00:00:00	2019/08/07 00:00:00	2019/08/07 00:00:00	336519962	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
