RECSEQ	ACCESS_LIC_ID	ACCESS_PNT_ID	PROFILE_ID	STATUS
0000041717	24902559	25100169	3680439	ACTIVE
0000041718	24902560	25100169	1713351	ACTIVE
0000041719	24902561	25100169	1713351	ACTIVE
0000041720	24902562	25100169	1713351	ACTIVE
0000041721	24902563	25100169	16060178	ACTIVE
0000041722	24902564	25100169	5638716	ACTIVE
0000041723	24902565	25100169	16060178	ACTIVE
0000041724	24902566	25100169	4386019	ACTIVE
0000041725	24902567	25100169	39510067	ACTIVE
0000041726	24902568	25100169	1713351	ACTIVE
0000041727	24902569	25100169	3671297	ACTIVE
0000041728	24902570	25100169	3435405	ACTIVE
0000041729	24902571	25100169	1713351	ACTIVE
0000041730	24902572	25100169	3701719	ACTIVE
0000041731	24902573	25100169	1504397	ACTIVE
0000041732	24902574	25100169	3702946	ACTIVE
0000041733	24902575	25100169	1713351	ACTIVE
0000041734	24902576	25100169	16060178	ACTIVE
0000041735	24902577	25100169	1713351	ACTIVE
0000041736	24902578	25100169	1170989	ACTIVE
0000041737	24902579	25100169	1713351	ACTIVE
0000041738	24902580	25100169	1713351	ACTIVE
0000041739	24902581	25100169	1713351	ACTIVE
0000041740	24902582	25100169	2076602	ACTIVE
0000041741	24902583	25100169	1413272	ACTIVE
0000041742	24902584	25100169	779060	ACTIVE
0000041743	24902585	25100169	1713351	ACTIVE
0000041744	24902586	25100169	1713351	ACTIVE
0000041745	24902587	25100169	3747904	ACTIVE
0000041746	24902588	25100169	3702951	ACTIVE
0000041747	24902589	25100169	1713351	ACTIVE
0000041748	24902590	25100169	1713351	ACTIVE
0000041749	24902591	25100169	1713351	ACTIVE
0000041750	24902592	25100169	1713351	ACTIVE
0000041751	24902593	25100169	1713351	ACTIVE
0000041752	24902594	25100169	1713351	ACTIVE
0000041753	24902595	25100169	37044988	ACTIVE
0000041754	24902596	25100169	1713351	ACTIVE
0000041755	24902597	25100169	1713351	ACTIVE
0000041756	24902598	25100169	3801484	ACTIVE
0000041757	24902599	25100169	1713351	ACTIVE
0000041758	24902600	25100169	3693996	ACTIVE
0000041759	24902601	25100169	16060178	ACTIVE
0000041760	24902602	25100169	3703222	ACTIVE
0000041761	24902603	25100169	1713351	ACTIVE
0000041762	24902604	25100169	1713351	ACTIVE
0000041763	24902605	25100169	1713351	ACTIVE
0000041764	24902606	25100169	1713351	ACTIVE
0000041765	24902607	25100169	1713351	ACTIVE
0000041766	24902608	25100169	16060178	ACTIVE
0000041767	24902609	25100169	16060178	ACTIVE
0000041768	24902610	25100169	1713351	ACTIVE
0000041769	24902611	25100169	3680432	ACTIVE
0000041770	24902612	25100169	16060178	ACTIVE
0000041771	24902613	25100169	1713351	ACTIVE
0000041772	24902614	25100169	1713351	ACTIVE
0000041773	24902615	25100169	37053722	ACTIVE
0000041774	24902616	25100169	1713351	ACTIVE
0000041775	24902617	25100169	19691177	ACTIVE
0000041776	24902618	25100169	1505313	ACTIVE
0000041777	24902619	25100169	1713351	ACTIVE
0000041778	24902620	25100169	1713351	ACTIVE
0000041779	24902621	25100169	3680801	ACTIVE
0000041780	24902622	25100169	3743232	ACTIVE
0000041781	24902623	25100169	1713351	ACTIVE
0000041782	24902624	25100169	3692336	ACTIVE
0000041783	24902625	25100169	16060178	ACTIVE
0000041784	24902626	25100169	3105441	ACTIVE
0000041785	24902627	25100169	16060178	ACTIVE
0000041786	24902628	25100169	1713351	ACTIVE
0000041787	24902629	25100169	3701179	ACTIVE
0000041788	24902630	25100169	1713351	ACTIVE
0000041789	24902631	25100169	19574081	ACTIVE
0000041790	24902632	25100169	1713351	ACTIVE
0000041791	24902633	25100169	1681374	ACTIVE
0000041792	24902634	25100169	1713351	ACTIVE
0000041793	24902635	25100169	5177068	ACTIVE
0000041794	24902636	25100169	1713351	ACTIVE
0000041795	24902637	25100169	16060178	ACTIVE
0000041796	24902638	25100169	11938137	ACTIVE
0000041797	24902639	25100169	1713351	ACTIVE
0000041798	24902640	25100169	3753800	ACTIVE
0000041799	24902641	25100169	19716000	ACTIVE
0000041800	24902642	25100169	1635696	ACTIVE
0000041801	24902643	25100169	3680516	ACTIVE
0000041802	24902644	25100169	1713351	ACTIVE
0000041803	24902645	25100169	1600687	ACTIVE
0000041804	24902646	25100169	4367937	ACTIVE
0000041805	24902647	25100169	1713351	ACTIVE
0000041806	24902648	25100169	1713351	ACTIVE
0000041807	24902649	25100169	1713351	ACTIVE
0000041808	24902650	25100169	1713351	ACTIVE
0000041809	24902651	25100169	11028323	ACTIVE
0000041810	24902652	25100170	4892180	ACTIVE
0000041811	24902653	25100170	3701179	ACTIVE
0000041812	24902654	25100170	4892180	ACTIVE
0000041813	24902655	25100170	4892180	ACTIVE
0000041814	24902656	25100170	4892180	ACTIVE
0000041815	24902657	25100170	4892180	ACTIVE
0000041816	24902658	25100170	3355980	ACTIVE
0000041817	24902659	25100170	16060178	ACTIVE
0000041818	24902660	25100170	420025	ACTIVE
0000041819	24902661	25100170	4892180	ACTIVE
0000041820	24902662	25100170	4892180	ACTIVE
0000041821	24902663	25100170	37044988	ACTIVE
0000041822	24902664	25100170	3356919	ACTIVE
0000041823	24902665	25100170	4892180	ACTIVE
0000041824	24902666	25100170	4892180	ACTIVE
0000041825	24902667	25100170	20192932	ACTIVE
0000041826	24902668	25100170	37053722	ACTIVE
0000041827	24902669	25100170	3356949	ACTIVE
0000041828	24902670	25100170	4892180	ACTIVE
0000041829	24902671	25100170	4892180	ACTIVE
0000041830	24902672	25100170	7225145	ACTIVE
0000041831	24902673	25100170	4892180	ACTIVE
0000041832	24902674	25100170	4892180	ACTIVE
0000041833	24902675	25100170	4892180	ACTIVE
0000041834	24902676	25100170	16060178	ACTIVE
0000041835	24902677	25100170	4892180	ACTIVE
0000041836	24902678	25100170	16215673	ACTIVE
0000041837	24902679	25100170	4892180	ACTIVE
0000041838	24902680	25100170	4892180	ACTIVE
0000041839	24902681	25100170	4892180	ACTIVE
0000041840	24902682	25100170	4892180	ACTIVE
0000041841	24902683	25100170	4892180	ACTIVE
0000041842	24902684	25100170	4892180	ACTIVE
0000041843	24902685	25100170	4892180	ACTIVE
0000041844	24902686	25100170	4892180	ACTIVE
0000041845	24902687	25100170	4892180	ACTIVE
0000041846	24902688	25100170	19716000	ACTIVE
0000041847	24902689	25100170	4892180	ACTIVE
0000041848	24902690	25100170	34722713	ACTIVE
0000041849	24902691	25100170	19708134	ACTIVE
0000041850	24902692	25100170	4425834	ACTIVE
0000041851	24902693	25100170	4892180	ACTIVE
0000041852	24902694	25100170	4892180	ACTIVE
0000041853	24902695	25100170	3694156	ACTIVE
0000041854	24902696	25100170	4892180	ACTIVE
0000041855	24902697	25100170	2063108	ACTIVE
0000041856	24902698	25100170	4892180	ACTIVE
0000041857	24902699	25100170	3801484	ACTIVE
0000041858	24902700	25100170	4892180	ACTIVE
0000041859	24902701	25100170	11938137	ACTIVE
0000041860	24902702	25100170	10958654	ACTIVE
0000041861	24902703	25100170	4892180	ACTIVE
0000041862	24902704	25100170	1413272	ACTIVE
0000041863	24902705	25100170	3105441	ACTIVE
0000041864	24902706	25100170	4892180	ACTIVE
0000041865	24902707	25100170	3702951	ACTIVE
0000041866	24902708	25100170	4892180	ACTIVE
0000041867	24902709	25100170	16060178	ACTIVE
0000041868	24902710	25100170	4892180	ACTIVE
0000041869	24902711	25100170	3671016	ACTIVE
0000041870	24902712	25100170	3747904	ACTIVE
0000041871	24902713	25100170	4892180	ACTIVE
0000041872	24902714	25100170	41010105	ACTIVE
0000041873	24902715	25100170	14370222	ACTIVE
0000041874	24902716	25100170	1525943	ACTIVE
0000041875	24902717	25100170	10886736	ACTIVE
0000041876	24902718	25100170	3772603	ACTIVE
0000041877	24902719	25100170	33315101	ACTIVE
0000041878	24902720	25100170	3681084	ACTIVE
0000041879	24902721	25100170	7456876	ACTIVE
0000041880	24902722	25100170	1681374	ACTIVE
0000041881	24902723	25100170	1635696	ACTIVE
0000041882	24902724	25100170	16060178	ACTIVE
0000041883	24902725	25100170	1534117	ACTIVE
0000041884	24902726	25100170	3680516	ACTIVE
0000041885	24902727	25100170	3911217	ACTIVE
0000041886	24902728	25100170	1600687	ACTIVE
0000041887	24902729	25100170	3680407	ACTIVE
0000041888	24902730	25100170	3680801	ACTIVE
0000041889	24902731	25100170	6880383	ACTIVE
0000041890	24902732	25100170	16199665	ACTIVE
0000041891	24902733	25100170	5727899	ACTIVE
0000041892	24902734	25100170	33069815	ACTIVE
0000041893	24902735	25100170	6195570	ACTIVE
0000041894	24902736	25100170	4892180	ACTIVE
0000041895	24902737	25100170	9892303	ACTIVE
0000041896	24902738	25100170	6052401	ACTIVE
0000041897	24902739	25100170	4892180	ACTIVE
0000041898	24902740	25100170	5177068	ACTIVE
0000041899	24902741	25100170	12275299	ACTIVE
0000041900	24902742	25100170	4892180	ACTIVE
0000041901	24902743	25100170	5638716	ACTIVE
0000041902	24902744	25100170	4892180	ACTIVE
0000041903	24902745	25100170	7546710	ACTIVE
0000041904	24902746	25100170	3435405	ACTIVE
0000041905	24902747	25100170	1170989	ACTIVE
0000041906	24902748	25100170	4892180	ACTIVE
0000041907	24902749	25100170	7437587	ACTIVE
0000041908	24902750	25100170	4892180	ACTIVE
0000041909	24902751	25100170	3671922	ACTIVE
0000041910	24902752	25100170	3753800	ACTIVE
0000041911	24902753	25100170	14326596	ACTIVE
0000041912	24902754	25100170	7988913	ACTIVE
0000041913	24902755	25100170	8353435	ACTIVE
0000041914	24902756	25100170	25766421	ACTIVE
0000041915	24902757	25100170	3727940	ACTIVE
0000041916	24902758	25100170	16060178	ACTIVE
0000041917	24902759	25100170	16060178	ACTIVE
0000041918	24902760	25100170	16060178	ACTIVE
0000041919	24902761	25100170	8845584	ACTIVE
0000041920	24902762	25100170	3671297	ACTIVE
0000041921	24902763	25100170	3724175	ACTIVE
0000041922	24902764	25100170	4796179	ACTIVE
0000041923	24902765	25100170	4368028	ACTIVE
0000041924	24902766	25100170	3680439	ACTIVE
0000041925	24902767	25100170	4386019	ACTIVE
0000041926	24902768	25100170	3680529	ACTIVE
0000041927	24902769	25100170	3701719	ACTIVE
0000041928	24902770	25100170	30245896	ACTIVE
0000041929	24902771	25100170	16060178	ACTIVE
0000041930	24902772	25100170	11028323	ACTIVE
0000041931	24902773	25100170	3702946	ACTIVE
0000041932	24902774	25100170	39510067	ACTIVE
0000041933	24902775	25100170	40278672	ACTIVE
0000041934	24902776	25100170	16060178	ACTIVE
0000041935	24902777	25100170	16060178	ACTIVE
0000041936	24902778	25100170	10327628	ACTIVE
0000041937	24902779	25100170	19691177	ACTIVE
0000041938	24902780	25100170	1504397	ACTIVE
0000041939	24902781	25100170	3680432	ACTIVE
0000041940	24902782	25100170	3743232	ACTIVE
0000041941	24902783	25100170	16060178	ACTIVE
0000041942	24902784	25100170	3489436	ACTIVE
0000041943	24902785	25100170	16060178	ACTIVE
0000041944	24902786	25100170	4892180	ACTIVE
0000041945	24902787	25100170	19574081	ACTIVE
0000041946	24902788	25100170	4892180	ACTIVE
0000041947	24902789	25100170	19574081	ACTIVE
0000041948	24902790	25100170	4892180	ACTIVE
0000041949	24902791	25100170	16060178	ACTIVE
0000041950	24902792	25100170	16060178	ACTIVE
0000041951	24902793	25100170	16060178	ACTIVE
0000041952	24902794	25100170	4892180	ACTIVE
0000041953	24902795	25100170	4892180	ACTIVE
0000041954	24902796	25100170	4892180	ACTIVE
0000041955	24902797	25100170	4892180	ACTIVE
0000041956	24902798	25100170	4892180	ACTIVE
0000041957	24902799	25100170	16060178	ACTIVE
0000041958	24902800	25100170	12848707	ACTIVE
0000041959	24902801	25100170	4892180	ACTIVE
0000041960	24902802	25100170	4892180	ACTIVE
0000041961	24902803	25100170	4892180	ACTIVE
0000041962	24902804	25100170	4892180	ACTIVE
0000041963	24902805	25100170	4892180	ACTIVE
0000041964	24902806	25100170	4892180	ACTIVE
0000041965	24902807	25100170	4892180	ACTIVE
0000041966	24902808	25100170	4892180	ACTIVE
0000041967	24902809	25100170	1908515	ACTIVE
0000041968	24902810	25100170	4892180	ACTIVE
0000041969	24902811	25100170	4892180	ACTIVE
0000041970	24902812	25100170	3356778	ACTIVE
0000041971	24902813	25100170	4892180	ACTIVE
0000041972	24902814	25100170	13064925	ACTIVE
0000041973	24902815	25100170	4892180	ACTIVE
0000041974	24902816	25100170	4892180	ACTIVE
0000041975	24902817	25100170	12865681	ACTIVE
0000041976	24902818	25100170	4892180	ACTIVE
0000041977	24902819	25100171	1713351	ACTIVE
0000041978	24902820	25100171	1713351	ACTIVE
0000041979	24902821	25100171	3680801	ACTIVE
0000041980	24902822	25100171	1713351	ACTIVE
0000041981	24902823	25100171	16060178	ACTIVE
0000041982	24902824	25100171	37053722	ACTIVE
0000041983	24902825	25100171	3693996	ACTIVE
0000041984	24902826	25100171	1713351	ACTIVE
0000041985	24902827	25100171	16215673	ACTIVE
0000041986	24902828	25100171	19691177	ACTIVE
0000041987	24902829	25100171	1713351	ACTIVE
0000041988	24902830	25100171	1713351	ACTIVE
0000041989	24902831	25100171	1713351	ACTIVE
0000041990	24902832	25100171	16060178	ACTIVE
0000041991	24902833	25100171	3680439	ACTIVE
0000041992	24902834	25100171	16060178	ACTIVE
0000041993	24902835	25100171	1713351	ACTIVE
0000041994	24902836	25100171	1713351	ACTIVE
0000041995	24902837	25100171	3680516	ACTIVE
0000041996	24902838	25100171	1713351	ACTIVE
0000041997	24902839	25100171	3701179	ACTIVE
0000041998	24902840	25100171	779060	ACTIVE
0000041999	24902841	25100171	16220806	ACTIVE
0000042000	24902842	25100171	1713351	ACTIVE
0000042001	24902843	25100171	1713351	ACTIVE
0000042002	24902844	25100171	3671922	ACTIVE
0000042003	24902845	25100171	1713351	ACTIVE
0000042004	24902846	25100171	1713351	ACTIVE
0000042005	24902847	25100171	1713351	ACTIVE
0000042006	24902848	25100171	1713351	ACTIVE
0000042007	24902849	25100171	1713351	ACTIVE
0000042008	24902850	25100171	1534117	ACTIVE
0000042009	24902851	25100171	3702951	ACTIVE
0000042010	24902852	25100171	1713351	ACTIVE
0000042011	24902853	25100171	1713351	ACTIVE
0000042012	24902854	25100171	4368028	ACTIVE
0000042013	24902855	25100171	1713351	ACTIVE
0000042014	24902856	25100171	3753800	ACTIVE
0000042015	24902857	25100171	1713351	ACTIVE
0000042016	24902858	25100171	1713351	ACTIVE
0000042017	24902859	25100171	1713351	ACTIVE
0000042018	24902860	25100171	1713351	ACTIVE
0000042019	24902861	25100171	5638716	ACTIVE
0000042020	24902862	25100171	1713351	ACTIVE
0000042021	24902863	25100171	11938137	ACTIVE
0000042022	24902864	25100171	3982119	ACTIVE
0000042023	24902865	25100171	3671016	ACTIVE
0000042024	24902866	25100171	1908515	ACTIVE
0000042025	24902867	25100171	1600687	ACTIVE
0000042026	24902868	25100171	3680407	ACTIVE
0000042027	24902869	25100171	3747904	ACTIVE
0000042028	24902870	25100171	3680529	ACTIVE
0000042029	24902871	25100171	1713351	ACTIVE
0000042030	24902872	25100171	3727940	ACTIVE
0000042031	24902873	25100171	1713351	ACTIVE
0000042032	24902874	25100171	1713351	ACTIVE
0000042033	24902875	25100171	1713351	ACTIVE
0000042034	24902876	25100171	1713351	ACTIVE
0000042035	24902877	25100171	1713351	ACTIVE
0000042036	24902878	25100171	1713351	ACTIVE
0000042037	24902879	25100171	1713351	ACTIVE
0000042038	24902880	25100171	2063108	ACTIVE
0000042039	24902881	25100171	1713351	ACTIVE
0000042040	24902882	25100171	1713351	ACTIVE
0000042041	24902883	25100171	3435405	ACTIVE
0000042042	24902884	25100171	1713351	ACTIVE
0000042043	24902885	25100171	3671297	ACTIVE
0000042044	24902886	25100171	1713351	ACTIVE
0000042045	24902887	25100171	9892303	ACTIVE
0000042046	24902888	25100171	1713351	ACTIVE
0000042047	24902889	25100171	1713351	ACTIVE
0000042048	24902890	25100171	1713351	ACTIVE
0000042049	24902891	25100171	19716000	ACTIVE
0000042050	24902892	25100171	5177068	ACTIVE
0000042051	24902893	25100171	1713351	ACTIVE
0000042052	24902894	25100171	1713351	ACTIVE
0000042053	24902895	25100171	1713351	ACTIVE
0000042054	24902896	25100171	1713351	ACTIVE
0000042055	24902897	25100171	1713351	ACTIVE
0000042056	24902898	25100171	11028323	ACTIVE
0000042057	24902899	25100171	3701719	ACTIVE
0000042058	24902900	25100171	3694156	ACTIVE
0000042059	24902901	25100171	1713351	ACTIVE
0000042060	24902902	25100171	16060178	ACTIVE
0000042061	24902903	25100171	1713351	ACTIVE
0000042062	24902904	25100171	19708134	ACTIVE
0000042063	24902905	25100171	1713351	ACTIVE
0000042064	24902906	25100171	1170989	ACTIVE
0000042065	24902907	25100171	2076602	ACTIVE
0000042066	24902908	25100171	1713351	ACTIVE
0000042067	24902909	25100171	3681084	ACTIVE
0000042068	24902910	25100171	1413272	ACTIVE
0000042069	24902911	25100171	1713351	ACTIVE
0000042070	24902912	25100171	1713351	ACTIVE
0000042071	24902913	25100171	1713351	ACTIVE
0000042072	24902914	25100171	3105441	ACTIVE
0000042073	24902915	25100171	7546710	ACTIVE
0000042074	24902916	25100171	3743232	ACTIVE
0000042075	24902917	25100171	1713351	ACTIVE
0000042076	24902918	25100171	1630277	ACTIVE
0000042077	24902919	25100171	1713351	ACTIVE
0000042078	24902920	25100171	16060178	ACTIVE
0000042079	24902921	25100171	3724175	ACTIVE
0000042080	24902922	25100171	4386019	ACTIVE
0000042081	24902923	25100171	1504397	ACTIVE
0000042082	24902924	25100171	19574081	ACTIVE
0000042083	24902925	25100171	1713351	ACTIVE
0000042084	24902926	25100171	1713351	ACTIVE
0000042085	24902927	25100171	1525943	ACTIVE
0000042086	24902928	25100171	16060178	ACTIVE
0000042087	24902929	25100171	1713351	ACTIVE
0000042088	24902930	25100171	3801484	ACTIVE
0000042089	24902931	25100171	1713351	ACTIVE
0000042090	24902932	25100171	3680432	ACTIVE
0000042091	24902933	25100171	1713351	ACTIVE
0000042092	24902934	25100171	1681374	ACTIVE
0000042093	24902935	25100171	1713351	ACTIVE
0000042094	24902936	25100171	1635696	ACTIVE
0000042095	24902937	25100171	16060178	ACTIVE
0000042096	24902938	25100171	3911217	ACTIVE
0000042097	24902939	25100171	4367937	ACTIVE
0000042098	24902940	25100171	1713351	ACTIVE
0000042099	24902941	25100171	16060178	ACTIVE
0000042100	24902942	25100171	1713351	ACTIVE
0000042101	24902943	25100171	1713351	ACTIVE
0000042102	24902944	25100171	30245896	ACTIVE
0000042103	24902945	25100171	1713351	ACTIVE
0000042104	24902946	25100171	1713351	ACTIVE
0000042105	24902947	25100171	16060178	ACTIVE
0000042106	24902948	25100171	1713351	ACTIVE
0000042107	24902949	25100171	16060178	ACTIVE
0000042108	24902950	25100171	19531000	ACTIVE
0000042109	24902951	25100171	779060	ACTIVE
0000042110	24902952	25100171	1713351	ACTIVE
0000042111	24902953	25100171	1713351	ACTIVE
0000042112	24902954	25100171	16218232	ACTIVE
0000042113	24902955	25100171	7988913	ACTIVE
0000042114	24902956	25100171	3703222	ACTIVE
0000042115	24902957	25100171	3702946	ACTIVE
0000042116	24902958	25100171	16060178	ACTIVE
0000042117	24902959	25100171	37044988	ACTIVE
0000042118	24902960	25100171	1713351	ACTIVE
0000042119	24902961	25100171	1505313	ACTIVE
0000042120	24902962	25100171	16060178	ACTIVE
0000042121	24902963	25100171	3772603	ACTIVE
0000042122	24902964	25100171	1713351	ACTIVE
0000042123	24902965	25100171	1713351	ACTIVE
0000042124	24902966	25100171	16060178	ACTIVE
0000042125	24902967	25100171	18066023	ACTIVE
0000042126	24902968	25100171	1713351	ACTIVE
0000042127	24902969	25100171	1713351	ACTIVE
0000042128	24902970	25100171	16060178	ACTIVE
0000042129	24902971	25100171	3489436	ACTIVE
0000042130	24902972	25100171	1713351	ACTIVE
0000042131	24902973	25100171	2183251	ACTIVE
0000042132	24902974	25100171	39510067	ACTIVE
0000042133	24902975	25100171	19520776	ACTIVE
0000042134	24902976	25100171	1713351	ACTIVE
0000042135	24902977	25100171	1713351	ACTIVE
0000042136	24902978	25100171	16060178	ACTIVE
0000042137	24902979	25100171	1713351	ACTIVE
0000042138	24902980	25100171	16060178	ACTIVE
0000042139	24902981	25100171	16060178	ACTIVE
0000042140	24902982	25100171	19705672	ACTIVE
0000042141	24902983	25100171	3692336	ACTIVE
0000042142	24902984	25300033	37572016	ACTIVE
0000042143	25200169	23800140	38032522	ACTIVE
0000042144	24902985	25100024	37988911	ACTIVE
0000042145	24902986	25100024	37908427	ACTIVE
0000042146	24902987	25100024	37984054	ACTIVE
0000042147	24902988	25100024	37976502	ACTIVE
0000042148	24902989	25100024	39220917	ACTIVE
0000042149	24902990	25100024	38083498	ACTIVE
0000042150	24902991	25100024	38080966	ACTIVE
0000042151	24902992	25100024	38080966	INACTIVE
0000042152	24902993	25100024	39201308	ACTIVE
0000042153	24902994	25100024		ACTIVE
0000042154	24902995	25100024	38548619	ACTIVE
0000042155	24902996	25100024		INACTIVE
0000042156	24902997	25100024	38033895	ACTIVE
0000042157	24902998	25100024		INACTIVE
0000042158	24902999	25100024	39218435	ACTIVE
0000042159	24903000	25100024	39144272	ACTIVE
0000042160	24903001	25100024	39205250	ACTIVE
0000042161	24903002	25100024	38456731	ACTIVE
0000042162	24903003	25100024	38071937	ACTIVE
0000042163	24903004	25100024	39165331	ACTIVE
0000042164	24903005	25100024	38033453	ACTIVE
0000042165	24903006	25100024		INACTIVE
0000042166	24903007	25100024		INACTIVE
0000042167	24903008	25100024		INACTIVE
0000042168	24903009	25100024	39174997	ACTIVE
0000042169	24903010	25100024	39199192	ACTIVE
0000042170	24903011	25100024	39220881	ACTIVE
0000042171	24903012	25100024	39200967	ACTIVE
0000042172	24903013	25100024	38640014	ACTIVE
0000042173	24903014	25100024	39119731	ACTIVE
0000042174	24903015	25100024	38066385	ACTIVE
0000042175	24903016	25100024	39218384	ACTIVE
0000042176	24903017	25100024	38040182	ACTIVE
0000042177	24903018	25100024	39211279	ACTIVE
0000042178	24903019	25100024	39206586	ACTIVE
0000042179	24903020	25100024	38081097	ACTIVE
0000042180	24903021	25100024	38035853	ACTIVE
0000042181	24903022	25100024	39218390	ACTIVE
0000042182	24903023	25100024	39175039	ACTIVE
0000042183	24903024	25100024	38040775	ACTIVE
0000042184	24903025	25100024	38086918	ACTIVE
0000042185	24903026	25100025	37988911	ACTIVE
0000042186	24903027	25100025	37908427	ACTIVE
0000042187	24903028	25100025	37984054	ACTIVE
0000042188	24903029	25100025	37976502	ACTIVE
0000042189	24903030	25100025	39220917	ACTIVE
0000042190	24903031	25100025	38083498	ACTIVE
0000042191	24903032	25100025	38080966	ACTIVE
0000042192	24903033	25100025	38080966	INACTIVE
0000042193	24903034	25100025	39201308	ACTIVE
0000042194	24903035	25100025		ACTIVE
0000042195	24903036	25100025	38548619	ACTIVE
0000042196	24903037	25100025		INACTIVE
0000042197	24903038	25100025	38033895	ACTIVE
0000042198	24903039	25100025		INACTIVE
0000042199	24903040	25100025	39218435	ACTIVE
0000042200	24903041	25100025	39144272	ACTIVE
0000042201	24903042	25100025	39205250	ACTIVE
0000042202	24903043	25100025	38456731	ACTIVE
0000042203	24903044	25100025	38071937	ACTIVE
0000042204	24903045	25100025	39165331	ACTIVE
0000042205	24903046	25100025	38033453	ACTIVE
0000042206	24903047	25100025		INACTIVE
0000042207	24903048	25100025		INACTIVE
0000042208	24903049	25100025		INACTIVE
0000042209	24903050	25100025	39174997	ACTIVE
0000042210	24903051	25100025	39199192	ACTIVE
0000042211	24903052	25100025	39220881	ACTIVE
0000042212	24903053	25100025	39200967	ACTIVE
0000042213	24903054	25100025	38640014	ACTIVE
0000042214	24903055	25100025	39119731	ACTIVE
0000042215	24903056	25100025	38066385	ACTIVE
0000042216	24903057	25100025	39218384	ACTIVE
0000042217	24903058	25100025	38040182	ACTIVE
0000042218	24903059	25100025	39211279	ACTIVE
0000042219	24903060	25100025	39206586	ACTIVE
0000042220	24903061	25100025	38081097	ACTIVE
0000042221	24903062	25100025	38035853	ACTIVE
0000042222	24903063	25100025	39218390	ACTIVE
0000042223	24903064	25100025	39175039	ACTIVE
0000042224	24903065	25100025	38040775	ACTIVE
0000042225	24903066	25100025	38086918	ACTIVE
0000042226	24903067	25100026	37988911	ACTIVE
0000042227	24903068	25100026	37908427	ACTIVE
0000042228	24903069	25100026	37984054	ACTIVE
0000042229	24903070	25100026	37976502	ACTIVE
0000042230	24903071	25100026	39220917	ACTIVE
0000042231	24903072	25100026	38083498	ACTIVE
0000042232	24903073	25100026	38080966	ACTIVE
0000042233	24903074	25100026	38080966	INACTIVE
0000042234	24903075	25100026	39201308	ACTIVE
0000042235	24903076	25100026		ACTIVE
0000042236	24903077	25100026	38548619	ACTIVE
0000042237	24903078	25100026		INACTIVE
0000042238	24903079	25100026	38033895	ACTIVE
0000042239	24903080	25100026		INACTIVE
0000042240	24903081	25100026	39218435	ACTIVE
0000042241	24903082	25100026	39144272	ACTIVE
0000042242	24903083	25100026	39205250	ACTIVE
0000042243	24903084	25100026	38456731	ACTIVE
0000042244	24903085	25100026	38071937	ACTIVE
0000042245	24903086	25100026	39165331	ACTIVE
0000042246	24903087	25100026	38033453	ACTIVE
0000042247	24903088	25100026		INACTIVE
0000042248	24903089	25100026		INACTIVE
0000042249	24903090	25100026		INACTIVE
0000042250	24903091	25100026	39174997	ACTIVE
0000042251	24903092	25100026	39199192	ACTIVE
0000042252	24903093	25100026	39220881	ACTIVE
0000042253	24903094	25100026	39200967	ACTIVE
0000042254	24903095	25100026	38640014	ACTIVE
0000042255	24903096	25100026	39119731	ACTIVE
0000042256	24903097	25100026	38066385	ACTIVE
0000042257	24903098	25100026	39218384	ACTIVE
0000042258	24903099	25100026	38040182	ACTIVE
0000042259	24903100	25100026	39211279	ACTIVE
0000042260	24903101	25100026	39206586	ACTIVE
0000042261	24903102	25100026	38081097	ACTIVE
0000042262	24903103	25100026	38035853	ACTIVE
0000042263	24903104	25100026	39218390	ACTIVE
0000042264	24903105	25100026	39175039	ACTIVE
0000042265	24903106	25100026	38040775	ACTIVE
0000042266	24903107	25100026	38086918	ACTIVE
0000042267	24903108	25100181	15732277	ACTIVE
0000042268	25200170	25100174	37369349	ACTIVE
0000042269	25200171	25100174		ACTIVE
0000042270	25200172	25100174	39134596	ACTIVE
0000042271	25200173	25100174		ACTIVE
0000042272	25200174	25100174		ACTIVE
0000042273	25200175	25100174		ACTIVE
0000042274	25200176	25100174	38032761	ACTIVE
0000042275	25200177	25100174	39267673	ACTIVE
0000042276	25200178	25100174		ACTIVE
0000042277	25200179	25100174	38060843	ACTIVE
0000042278	25200180	25100174	38032168	ACTIVE
0000042279	25200181	25100174		ACTIVE
0000042280	25200182	25100174		ACTIVE
0000042281	25200183	25100174		ACTIVE
0000042282	25200184	25100174		ACTIVE
0000042283	25200185	25100174		ACTIVE
0000042284	25200186	25100174		ACTIVE
0000042285	25200187	25100174		ACTIVE
0000042286	25200188	25100174		ACTIVE
0000042287	25200189	25100174	38032761	ACTIVE
0000042288	25200190	25100174		ACTIVE
0000042289	25200191	25100174		ACTIVE
0000042290	25200192	25100174		ACTIVE
0000042291	25200193	25100174		ACTIVE
0000042292	25200194	25100174	39113886	ACTIVE
0000042293	25200195	25100174		ACTIVE
0000042294	25200196	25100174		ACTIVE
0000042295	25200197	25100174		ACTIVE
0000042296	25200198	25100174	39171594	ACTIVE
0000042297	25200199	25100174	38644475	ACTIVE
0000042298	25200200	25100174		ACTIVE
0000042299	25200201	25100174		ACTIVE
0000042300	25200202	25100174		ACTIVE
0000042301	25200203	25100174		ACTIVE
0000042302	25200204	25100174	39689955	ACTIVE
0000042303	25200205	25100174		ACTIVE
0000042304	25200206	25100174	38044202	ACTIVE
