,0,Zipcode,Zipcode Area,0,,,,,,,
342,49412,49412,106.177 sq mi,106.177 sq mi,,,,,,,0 sq mi
343,29605,29605,0.175 sq mi,0.175 sq mi,,,,,,,20.207 sq mi
344,21215,21215,6.813 sq mi,6.813 sq mi,,,,,,,27.055 sq mi
345,60637,60637,0.738 sq mi,0.738 sq mi,,,,,,,52.177 sq mi
346,89106,89106,5.293 sq mi,5.293 sq mi,,,,,,,10.022 sq mi
347,19013,19013,0.008 sq mi,0.008 sq mi,,,,,,,73.914 sq mi
348,44304,44304,1.507 sq mi,1.507 sq mi,,,,,,,77.344 sq mi
349,32224,32224,0.956 sq mi,0.956 sq mi,,,,,,,0 sq mi
350,60169,60169,7.683 sq mi,7.683 sq mi,,,,,,,25.012 sq mi
351,58201,58201,70.639 sq mi,70.639 sq mi,,,,,,,6.112 sq mi
352,60521,60521,4.712 sq mi,4.712 sq mi,,,,,,,25.674 sq mi
353,60608,60608,0.176 sq mi,0.176 sq mi,,,,,,,21.299 sq mi
354,11201,11201,1.421 sq mi,1.421 sq mi,,,,,,,0.161 sq mi
355,43604,43604,2.819 sq mi,2.819 sq mi,,,,,,,22.695 sq mi
356,63108,63108,2.24 sq mi,2.24 sq mi,,,,,,,0 sq mi
357,13210,13210,0.003 sq mi,0.003 sq mi,,,,,,,807.814 sq mi
358,27834,27834,1.118 sq mi,1.118 sq mi,,,,,,,11.306 sq mi
359,32610,32610,0 sq mi,0 sq mi,,,,,,,334.411 sq mi
360,48207,48207,6.201 sq mi,6.201 sq mi,,,,,,,7.611 sq mi
361,48342,48342,5.734 sq mi,5.734 sq mi,,,,,,,Not found
362,45267,45267,0 sq mi,0 sq mi,,,,,,,5.659 sq mi
363,33907,33907,0.404 sq mi,0.404 sq mi,,,,,,,8.386 sq mi
364,31602,31602,40.763 sq mi,40.763 sq mi,,,,,,,11.639 sq mi
365,18103,18103,17.609 sq mi,17.609 sq mi,,,,,,,6.251 sq mi
366,62521,62521,66.919 sq mi,66.919 sq mi,,,,,,,70.867 sq mi
367,22903,22903,75.631 sq mi,75.631 sq mi,,,,,,,13.73 sq mi
368,26506,26506,0 sq mi,0 sq mi,,,,,,,4.109 sq mi
369,48442,48442,85.37 sq mi,85.37 sq mi,,,,,,,0 sq mi
370,75904,75904,142.181 sq mi,142.181 sq mi,,,,,,,6.941 sq mi
371,48076,48076,7.119 sq mi,7.119 sq mi,,,,,,,0 sq mi
372,32806,32806,6.66 sq mi,6.66 sq mi,,,,,,,0 sq mi
373,48210,48210,5.042 sq mi,5.042 sq mi,,,,,,,0 sq mi
374,48168,48168,20.401 sq mi,20.401 sq mi,,,,,,,11.421 sq mi
375,49009,49009,102.817 sq mi,102.817 sq mi,,,,,,,0 sq mi
376,48413,48413,137.533 sq mi,137.533 sq mi,,,,,,,13.869 sq mi
377,15212,15212,0.36 sq mi,0.36 sq mi,,,,,,,0 sq mi
378,98223,98223,1.694 sq mi,1.694 sq mi,,,,,,,2.484 sq mi
379,55805,55805,1.411 sq mi,1.411 sq mi,,,,,,,0.106 sq mi
380,75240,75240,3.768 sq mi,3.768 sq mi,,,,,,,71.127 sq mi
381,61350,61350,5.319 sq mi,5.319 sq mi,,,,,,,0 sq mi
382,64804,64804,91.176 sq mi,91.176 sq mi,,,,,,,0 sq mi
383,62062,62062,6.421 sq mi,6.421 sq mi,,,,,,,0 sq mi
384,94105,94105,0.369 sq mi,0.369 sq mi,,,,,,,2.702 sq mi
385,77040,77040,0.088 sq mi,0.088 sq mi,,,,,,,0 sq mi
386,28403,28403,0.278 sq mi,0.278 sq mi,,,,,,,0 sq mi
387,49037,49037,24.794 sq mi,24.794 sq mi,,,,,,,1394.976 sq mi
388,46032,46032,25.81 sq mi,25.81 sq mi,,,,,,,0 sq mi
389,49507,49507,0 sq mi,0 sq mi,,,,,,,0 sq mi
390,78212,78212,6.758 sq mi,6.758 sq mi,,,,,,,0 sq mi
391,75235,75235,6.72 sq mi,6.72 sq mi,,,,,,,0 sq mi
392,22304,22304,0.092 sq mi,0.092 sq mi,,,,,,,Not found
393,49506,49506,0.545 sq mi,0.545 sq mi,,,,,,,0.999 sq mi
394,64111,64111,2.722 sq mi,2.722 sq mi,,,,,,,60.872 sq mi
395,49508,49508,0.023 sq mi,0.023 sq mi,,,,,,,0 sq mi
396,48106,48106,0 sq mi,0 sq mi,,,,,,,0 sq mi
397,48072,48072,2.402 sq mi,2.402 sq mi,,,,,,,0 sq mi
398,89030,89030,9.358 sq mi,9.358 sq mi,,,,,,,2.146 sq mi
399,49788,49788,7.75 sq mi,7.75 sq mi,,,,,,,22.582 sq mi
400,62702,62702,15.434 sq mi,15.434 sq mi,,,,,,,0 sq mi
401,48601,48601,104.961 sq mi,104.961 sq mi,,,,,,,160.263 sq mi
402,60064,60064,5.177 sq mi,5.177 sq mi,,,,,,,12.744 sq mi
403,48167,48167,17.783 sq mi,17.783 sq mi,,,,,,,12.86 sq mi
404,49686,49686,28.975 sq mi,28.975 sq mi,,,,,,,0 sq mi
405,49087,49087,60.666 sq mi,60.666 sq mi,,,,,,,0 sq mi
406,48195,48195,6.823 sq mi,6.823 sq mi,,,,,,,0 sq mi
407,48553,48553,0 sq mi,0 sq mi,,,,,,,Not found
408,48193,48193,7.025 sq mi,7.025 sq mi,,,,,,,Not found
409,44035,44035,0.496 sq mi,0.496 sq mi,,,,,,,0 sq mi
410,77555,77555,0 sq mi,0 sq mi,,,,,,,43.687 sq mi
411,48357,48357,0.591 sq mi,0.591 sq mi,,,,,,,108.361 sq mi
412,60022,60022,3.928 sq mi,3.928 sq mi,,,,,,,0 sq mi
413,21403,21403,9.085 sq mi,9.085 sq mi,,,,,,,0 sq mi
414,48098,48098,9.392 sq mi,9.392 sq mi,,,,,,,1.992 sq mi
415,48042,48042,0.044 sq mi,0.044 sq mi,,,,,,,0 sq mi
416,85739,85739,186.503 sq mi,186.503 sq mi,,,,,,,0 sq mi
417,48433,48433,55.517 sq mi,55.517 sq mi,,,,,,,0 sq mi
418,39402,39402,87.857 sq mi,87.857 sq mi,,,,,,,78.405 sq mi
419,90640,90640,8.491 sq mi,8.491 sq mi,,,,,,,1.57 sq mi
420,13021,13021,0.223 sq mi,0.223 sq mi,,,,,,,7.397 sq mi
421,49701,49701,6.244 sq mi,6.244 sq mi,,,,,,,67.338 sq mi
422,85016,85016,9.035 sq mi,9.035 sq mi,,,,,,,0 sq mi
423,48048,48048,0.155 sq mi,0.155 sq mi,,,,,,,123.818 sq mi
424,48192,48192,5.298 sq mi,5.298 sq mi,,,,,,,37.847 sq mi
425,48811,48811,62.834 sq mi,62.834 sq mi,,,,,,,16.462 sq mi
426,30901,30901,20.538 sq mi,20.538 sq mi,,,,,,,86.702 sq mi
427,48390,48390,0.975 sq mi,0.975 sq mi,,,,,,,24.528 sq mi
428,44504,44504,1.247 sq mi,1.247 sq mi,,,,,,,30.921 sq mi
429,48723,48723,129.118 sq mi,129.118 sq mi,,,,,,,0 sq mi
430,49930,49930,4.669 sq mi,4.669 sq mi,,,,,,,0.138 sq mi
431,48182,48182,39.647 sq mi,39.647 sq mi,,,,,,,5.896 sq mi
432,32250,32250,2.418 sq mi,2.418 sq mi,,,,,,,20.49 sq mi
433,17522,17522,0.46 sq mi,0.46 sq mi,,,,,,,39.184 sq mi
434,37232,37232,0 sq mi,0 sq mi,,,,,,,104.012 sq mi
435,48227,48227,7.531 sq mi,7.531 sq mi,,,,,,,6.174 sq mi
436,49738,49738,293.614 sq mi,293.614 sq mi,,,,,,,0.815 sq mi
437,49945,49945,165.886 sq mi,165.886 sq mi,,,,,,,0 sq mi
438,48506,48506,18.942 sq mi,18.942 sq mi,,,,,,,10.366 sq mi
439,60453,60453,8.457 sq mi,8.457 sq mi,,,,,,,6.039 sq mi
440,49202,49202,13.938 sq mi,13.938 sq mi,,,,,,,2.111 sq mi
441,20007,20007,3.007 sq mi,3.007 sq mi,,,,,,,0.458 sq mi
442,49512,49512,0.217 sq mi,0.217 sq mi,,,,,,,7.322 sq mi
443,94304,94304,6.498 sq mi,6.498 sq mi,,,,,,,3.859 sq mi
444,43202,43202,2.51 sq mi,2.51 sq mi,,,,,,,14.582 sq mi
445,49707,49707,216.065 sq mi,216.065 sq mi,,,,,,,8.092 sq mi
446,49127,49127,16.189 sq mi,16.189 sq mi,,,,,,,0.123 sq mi
447,89048,89048,0.136 sq mi,0.136 sq mi,,,,,,,0 sq mi
448,46410,46410,29.522 sq mi,29.522 sq mi,,,,,,,0 sq mi
449,78207,78207,7.263 sq mi,7.263 sq mi,,,,,,,0 sq mi
450,11021,11021,0.044 sq mi,0.044 sq mi,,,,,,,110.95 sq mi
451,11215,11215,2.178 sq mi,2.178 sq mi,,,,,,,0.376 sq mi
452,33009,33009,0.593 sq mi,0.593 sq mi,,,,,,,0.043 sq mi
453,49862,49862,44.597 sq mi,44.597 sq mi,,,,,,,22.011 sq mi
454,48756,48756,78.177 sq mi,78.177 sq mi,,,,,,,124.24 sq mi
455,14214,14214,0 sq mi,0 sq mi,,,,,,,21.807 sq mi
456,17403,17403,0.447 sq mi,0.447 sq mi,,,,,,,0.295 sq mi
457,52246,52246,0.107 sq mi,0.107 sq mi,,,,,,,37.307 sq mi
458,74136,74136,8.081 sq mi,8.081 sq mi,,,,,,,5.882 sq mi
459,49630,49630,45.2 sq mi,45.2 sq mi,,,,,,,10.32 sq mi
460,36111,36111,0.005 sq mi,0.005 sq mi,,,,,,,0 sq mi
461,85206,85206,9.555 sq mi,9.555 sq mi,,,,,,,8.004 sq mi
462,48340,48340,7.51 sq mi,7.51 sq mi,,,,,,,44.028 sq mi
463,48176,48176,74.345 sq mi,74.345 sq mi,,,,,,,7.458 sq mi
464,48429,48429,54.259 sq mi,54.259 sq mi,,,,,,,21.645 sq mi
465,30310,30310,0.008 sq mi,0.008 sq mi,,,,,,,3.036 sq mi
466,49401,49401,25.676 sq mi,25.676 sq mi,,,,,,,1.344 sq mi
467,34761,34761,15.842 sq mi,15.842 sq mi,,,,,,,8.197 sq mi
468,85013,85013,3.718 sq mi,3.718 sq mi,,,,,,,11.696 sq mi
469,48880,48880,75.037 sq mi,75.037 sq mi,,,,,,,5.083 sq mi
470,49431,49431,104.001 sq mi,104.001 sq mi,,,,,,,21.551 sq mi
471,15215,15215,0.296 sq mi,0.296 sq mi,,,,,,,1.217 sq mi
472,49242,49242,90.605 sq mi,90.605 sq mi,,,,,,,105.656 sq mi
473,48101,48101,7.02 sq mi,7.02 sq mi,,,,,,,98.267 sq mi
474,85008,85008,10.468 sq mi,10.468 sq mi,,,,,,,4.098 sq mi
475,49078,49078,47.997 sq mi,47.997 sq mi,,,,,,,23.395 sq mi
476,46321,46321,7.57 sq mi,7.57 sq mi,,,,,,,26.739 sq mi
477,49010,49010,158.794 sq mi,158.794 sq mi,,,,,,,15.759 sq mi
478,60689,60689,0 sq mi,0 sq mi,,,,,,,36.896 sq mi
479,97304,97304,55.775 sq mi,55.775 sq mi,,,,,,,0 sq mi
480,92019,92019,26.85 sq mi,26.85 sq mi,,,,,,,26.373 sq mi
481,23298,23298,0 sq mi,0 sq mi,,,,,,,0.001 sq mi
482,20910,20910,0.012 sq mi,0.012 sq mi,,,,,,,157.347 sq mi
483,21204,21204,6.029 sq mi,6.029 sq mi,,,,,,,22.177 sq mi
484,43560,43560,20.893 sq mi,20.893 sq mi,,,,,,,0 sq mi
485,49615,49615,69.7 sq mi,69.7 sq mi,,,,,,,1.583 sq mi
486,37604,37604,0 sq mi,0 sq mi,,,,,,,7.439 sq mi
487,48864,48864,21.562 sq mi,21.562 sq mi,,,,,,,1.113 sq mi
488,57401,57401,1.52 sq mi,1.52 sq mi,,,,,,,42.717 sq mi
489,49456,49456,24.883 sq mi,24.883 sq mi,,,,,,,14.906 sq mi
490,48346,48346,0.868 sq mi,0.868 sq mi,,,,,,,11.274 sq mi
491,52245,52245,8.277 sq mi,8.277 sq mi,,,,,,,22.955 sq mi
492,49247,49247,85.532 sq mi,85.532 sq mi,,,,,,,0.629 sq mi
493,95357,95357,38.529 sq mi,38.529 sq mi,,,,,,,0 sq mi
494,87401,87401,1.085 sq mi,1.085 sq mi,,,,,,,4.301 sq mi
495,48551,48551,0 sq mi,0 sq mi,,,,,,,0.276 sq mi
496,49036,49036,157.433 sq mi,157.433 sq mi,,,,,,,42.047 sq mi
497,60461,60461,2.78 sq mi,2.78 sq mi,,,,,,,0.696 sq mi
498,48638,48638,6.606 sq mi,6.606 sq mi,,,,,,,10.484 sq mi
499,27514,27514,19.428 sq mi,19.428 sq mi,,,,,,,0.949 sq mi
500,53713,53713,10.431 sq mi,10.431 sq mi,,,,,,,1.103 sq mi
501,48381,48381,0.76 sq mi,0.76 sq mi,,,,,,,3.502 sq mi
502,30009,30009,9.598 sq mi,9.598 sq mi,,,,,,,0 sq mi
503,95817,95817,2.291 sq mi,2.291 sq mi,,,,,,,5.197 sq mi
504,71638,71638,4.784 sq mi,4.784 sq mi,,,,,,,3.864 sq mi
505,49464,49464,0.131 sq mi,0.131 sq mi,,,,,,,20.95 sq mi
506,58103,58103,11.306 sq mi,11.306 sq mi,,,,,,,0.446 sq mi
507,48214,48214,5.025 sq mi,5.025 sq mi,,,,,,,0 sq mi
508,49677,49677,131.773 sq mi,131.773 sq mi,,,,,,,0.244 sq mi
509,49006,49006,6.524 sq mi,6.524 sq mi,,,,,,,7.892 sq mi
510,48911,48911,15.891 sq mi,15.891 sq mi,,,,,,,3.539 sq mi
511,49002,49002,17.662 sq mi,17.662 sq mi,,,,,,,0.06 sq mi
512,53792,53792,0 sq mi,0 sq mi,,,,,,,1.476 sq mi
513,89191,89191,0 sq mi,0 sq mi,,,,,,,0.072 sq mi
514,49103,49103,1.97 sq mi,1.97 sq mi,,,,,,,3.984 sq mi
515,10021,10021,0 sq mi,0 sq mi,,,,,,,0 sq mi
516,98122,98122,1.218 sq mi,1.218 sq mi,,,,,,,32.355 sq mi
517,22031,22031,6.806 sq mi,6.806 sq mi,,,,,,,12.458 sq mi
518,48653,48653,251.6 sq mi,251.6 sq mi,,,,,,,67.466 sq mi
519,48552,48552,0 sq mi,0 sq mi,,,,,,,7.095 sq mi
520,48111,48111,2.314 sq mi,2.314 sq mi,,,,,,,2.819 sq mi
521,98499,98499,0.645 sq mi,0.645 sq mi,,,,,,,0 sq mi
522,48040,48040,6.91 sq mi,6.91 sq mi,,,,,,,7.305 sq mi
523,45429,45429,9.937 sq mi,9.937 sq mi,,,,,,,30.883 sq mi
524,48079,48079,1.425 sq mi,1.425 sq mi,,,,,,,13.61 sq mi
525,77571,77571,6.289 sq mi,6.289 sq mi,,,,,,,0.344 sq mi
526,12601,12601,18.806 sq mi,18.806 sq mi,,,,,,,0 sq mi
527,48097,48097,0.557 sq mi,0.557 sq mi,,,,,,,7.4 sq mi
528,33511,33511,15.886 sq mi,15.886 sq mi,,,,,,,Not found
529,33136,33136,1.426 sq mi,1.426 sq mi,,,,,,,Not found
530,48027,48027,0.065 sq mi,0.065 sq mi,,,,,,,0.426 sq mi
531,72205,72205,7.816 sq mi,7.816 sq mi,,,,,,,10.832 sq mi
532,29406,29406,0.397 sq mi,0.397 sq mi,,,,,,,0 sq mi
533,30326,30326,0 sq mi,0 sq mi,,,,,,,2.295 sq mi
534,94080,94080,0.109 sq mi,0.109 sq mi,,,,,,,14.624 sq mi
535,48021,48021,5.117 sq mi,5.117 sq mi,,,,,,,3.708 sq mi
536,20904,20904,0.038 sq mi,0.038 sq mi,,,,,,,0.511 sq mi
537,48127,48127,7.693 sq mi,7.693 sq mi,,,,,,,16.969 sq mi
538,27710,27710,0 sq mi,0 sq mi,,,,,,,1.294 sq mi
539,99708,99708,0 sq mi,0 sq mi,,,,,,,4.844 sq mi
540,40536,40536,0 sq mi,0 sq mi,,,,,,,0.75 sq mi
541,19102,19102,0 sq mi,0 sq mi,,,,,,,40.02 sq mi
542,21224,21224,9.475 sq mi,9.475 sq mi,,,,,,,6.938 sq mi
543,71103,71103,3.794 sq mi,3.794 sq mi,,,,,,,19.552 sq mi
544,78028,78028,250.675 sq mi,250.675 sq mi,,,,,,,0.533 sq mi
545,70006,70006,2.589 sq mi,2.589 sq mi,,,,,,,6.12 sq mi
546,70118,70118,0.681 sq mi,0.681 sq mi,,,,,,,26.724 sq mi
547,58203,58203,67.763 sq mi,67.763 sq mi,,,,,,,22.062 sq mi
548,60647,60647,4.047 sq mi,4.047 sq mi,,,,,,,1.711 sq mi
549,33803,33803,15.58 sq mi,15.58 sq mi,,,,,,,36.645 sq mi
550,60402,60402,5.272 sq mi,5.272 sq mi,,,,,,,3.768 sq mi
551,44113,44113,3.829 sq mi,3.829 sq mi,,,,,,,2.05 sq mi
552,44906,44906,20.786 sq mi,20.786 sq mi,,,,,,,3.383 sq mi
553,79601,79601,5.596 sq mi,5.596 sq mi,,,,,,,0 sq mi
554,30329,30329,0.052 sq mi,0.052 sq mi,,,,,,,7.68 sq mi
555,46805,46805,0.008 sq mi,0.008 sq mi,,,,,,,0.98 sq mi
556,48316,48316,11.105 sq mi,11.105 sq mi,,,,,,,0 sq mi
557,93301,93301,4.181 sq mi,4.181 sq mi,,,,,,,4.92 sq mi
558,60649,60649,2.93 sq mi,2.93 sq mi,,,,,,,4.252 sq mi
559,60088,60088,2.325 sq mi,2.325 sq mi,,,,,,,0.284 sq mi
560,46360,46360,2.488 sq mi,2.488 sq mi,,,,,,,64.893 sq mi
561,97027,97027,2.533 sq mi,2.533 sq mi,,,,,,,0.071 sq mi
562,49221,49221,118.424 sq mi,118.424 sq mi,,,,,,,23.708 sq mi
563,44106,44106,4.216 sq mi,4.216 sq mi,,,,,,,0.755 sq mi
564,55344,55344,8.806 sq mi,8.806 sq mi,,,,,,,2.806 sq mi
565,30501,30501,2.671 sq mi,2.671 sq mi,,,,,,,Not found
566,22060,22060,13.019 sq mi,13.019 sq mi,,,,,,,16.919 sq mi
567,33919,33919,2.669 sq mi,2.669 sq mi,,,,,,,0 sq mi
568,59901,59901,452.114 sq mi,452.114 sq mi,,,,,,,0.13 sq mi
569,75390,75390,0 sq mi,0 sq mi,,,,,,,3.504 sq mi
570,92037,92037,13.078 sq mi,13.078 sq mi,,,,,,,1.529 sq mi
571,30097,30097,22.476 sq mi,22.476 sq mi,,,,,,,16.213 sq mi
572,30041,30041,58.832 sq mi,58.832 sq mi,,,,,,,3.361 sq mi
573,30328,30328,0.226 sq mi,0.226 sq mi,,,,,,,3.334 sq mi
574,55101,55101,0.815 sq mi,0.815 sq mi,,,,,,,0.693 sq mi
575,44141,44141,23.71 sq mi,23.71 sq mi,,,,,,,7.027 sq mi
576,10305,10305,4.252 sq mi,4.252 sq mi,,,,,,,3.518 sq mi
577,19141,19141,1.814 sq mi,1.814 sq mi,,,,,,,8.711 sq mi
578,20024,20024,2.614 sq mi,2.614 sq mi,,,,,,,13.019 sq mi
579,44122,44122,0.024 sq mi,0.024 sq mi,,,,,,,0.031 sq mi
580,67214,67214,5.473 sq mi,5.473 sq mi,,,,,,,3.989 sq mi
581,78229,78229,5.745 sq mi,5.745 sq mi,,,,,,,0.033 sq mi
582,43623,43623,6.725 sq mi,6.725 sq mi,,,,,,,3.915 sq mi
583,14020,14020,0.363 sq mi,0.363 sq mi,,,,,,,111.167 sq mi
584,59405,59405,405.817 sq mi,405.817 sq mi,,,,,,,570.127 sq mi
585,16507,16507,0.949 sq mi,0.949 sq mi,,,,,,,0.926 sq mi
586,19428,19428,7.6 sq mi,7.6 sq mi,,,,,,,13.203 sq mi
587,31533,31533,63.827 sq mi,63.827 sq mi,,,,,,,7.348 sq mi
588,59802,59802,0.665 sq mi,0.665 sq mi,,,,,,,3.155 sq mi
589,37411,37411,8.671 sq mi,8.671 sq mi,,,,,,,0.252 sq mi
590,48670,48670,0 sq mi,0 sq mi,,,,,,,0.109 sq mi
591,54311,54311,64.101 sq mi,64.101 sq mi,,,,,,,0.127 sq mi
592,64108,64108,3.632 sq mi,3.632 sq mi,,,,,,,15.937 sq mi
593,54303,54303,10.935 sq mi,10.935 sq mi,,,,,,,2.281 sq mi
594,54301,54301,0.722 sq mi,0.722 sq mi,,,,,,,0.357 sq mi
595,95138,95138,26.07 sq mi,26.07 sq mi,,,,,,,0.028 sq mi
596,49057,49057,51.484 sq mi,51.484 sq mi,,,,,,,47.568 sq mi
597,80909,80909,0.002 sq mi,0.002 sq mi,,,,,,,14.931 sq mi
598,96793,96793,68.689 sq mi,68.689 sq mi,,,,,,,10.208 sq mi
599,34952,34952,23.251 sq mi,23.251 sq mi,,,,,,,0.048 sq mi
600,89128,89128,5.998 sq mi,5.998 sq mi,,,,,,,0.16 sq mi
601,87102,87102,6.497 sq mi,6.497 sq mi,,,,,,,5.902 sq mi
602,79920,79920,0 sq mi,0 sq mi,,,,,,,11.014 sq mi
603,98104,98104,0.098 sq mi,0.098 sq mi,,,,,,,0 sq mi
604,77380,77380,12.429 sq mi,12.429 sq mi,,,,,,,117.334 sq mi
605,80246,80246,1.726 sq mi,1.726 sq mi,,,,,,,0.003 sq mi
606,33155,33155,0.558 sq mi,0.558 sq mi,,,,,,,48.757 sq mi
607,80204,80204,5.563 sq mi,5.563 sq mi,,,,,,,0.008 sq mi
608,55435,55435,2.953 sq mi,2.953 sq mi,,,,,,,0.037 sq mi
609,60091,60091,5.35 sq mi,5.35 sq mi,,,,,,,0.774 sq mi
610,52761,52761,177.023 sq mi,177.023 sq mi,,,,,,,0.034 sq mi
611,60504,60504,8.878 sq mi,8.878 sq mi,,,,,,,0.176 sq mi
612,61614,61614,0.091 sq mi,0.091 sq mi,,,,,,,4.617 sq mi
613,30076,30076,15.57 sq mi,15.57 sq mi,,,,,,,0.015 sq mi
614,46617,46617,2.604 sq mi,2.604 sq mi,,,,,,,17.719 sq mi
615,27705,27705,43.878 sq mi,43.878 sq mi,,,,,,,188.47 sq mi
616,61832,61832,1.145 sq mi,1.145 sq mi,,,,,,,3.93 sq mi
617,54601,54601,1.268 sq mi,1.268 sq mi,,,,,,,10.468 sq mi
618,37211,37211,0 sq mi,0 sq mi,,,,,,,0.351 sq mi
619,84098,84098,0.014 sq mi,0.014 sq mi,,,,,,,1.411 sq mi
620,31634,31634,271.834 sq mi,271.834 sq mi,,,,,,,15.145 sq mi
621,30024,30024,42.55 sq mi,42.55 sq mi,,,,,,,0.863 sq mi
622,60805,60805,3.407 sq mi,3.407 sq mi,,,,,,,3.537 sq mi
623,44130,44130,0.022 sq mi,0.022 sq mi,,,,,,,1.268 sq mi
624,94115,94115,1.116 sq mi,1.116 sq mi,,,,,,,0.722 sq mi
625,92083,92083,5.571 sq mi,5.571 sq mi,,,,,,,17.874 sq mi
626,10041,10041,0 sq mi,0 sq mi,,,,,,,0.575 sq mi
627,77004,77004,5.776 sq mi,5.776 sq mi,,,,,,,25.356 sq mi
628,19460,19460,35.355 sq mi,35.355 sq mi,,,,,,,3.007 sq mi
629,10003,10003,0 sq mi,0 sq mi,,,,,,,10.159 sq mi
630,33016,33016,4.378 sq mi,4.378 sq mi,,,,,,,7.739 sq mi
631,60622,60622,2.453 sq mi,2.453 sq mi,,,,,,,12.263 sq mi
632,47303,47303,0.322 sq mi,0.322 sq mi,,,,,,,0 sq mi
633,60901,60901,95.746 sq mi,95.746 sq mi,,,,,,,13.778 sq mi
634,60089,60089,9.752 sq mi,9.752 sq mi,,,,,,,18.869 sq mi
635,60563,60563,15.162 sq mi,15.162 sq mi,,,,,,,25.925 sq mi
636,43952,43952,25.835 sq mi,25.835 sq mi,,,,,,,3.915 sq mi
637,33624,33624,8.974 sq mi,8.974 sq mi,,,,,,,0.002 sq mi
638,97526,97526,0.68 sq mi,0.68 sq mi,,,,,,,0.363 sq mi
639,90024,90024,0 sq mi,0 sq mi,,,,,,,4.198 sq mi
640,33603,33603,4.136 sq mi,4.136 sq mi,,,,,,,11.114 sq mi
641,33602,33602,2.549 sq mi,2.549 sq mi,,,,,,,2.715 sq mi
642,33614,33614,9.777 sq mi,9.777 sq mi,,,,,,,0.552 sq mi
643,84119,84119,0.053 sq mi,0.053 sq mi,,,,,,,105.699 sq mi
644,48755,48755,50.474 sq mi,50.474 sq mi,,,,,,,65.129 sq mi
645,97401,97401,0.023 sq mi,0.023 sq mi,,,,,,,45.316 sq mi
646,87106,87106,10.565 sq mi,10.565 sq mi,,,,,,,0.43 sq mi
647,39202,39202,0.344 sq mi,0.344 sq mi,,,,,,,1.757 sq mi
648,53705,53705,0.025 sq mi,0.025 sq mi,,,,,,,6.617 sq mi
649,59105,59105,103.973 sq mi,103.973 sq mi,,,,,,,135.652 sq mi
650,24382,24382,0.453 sq mi,0.453 sq mi,,,,,,,0.019 sq mi
651,68198,68198,0 sq mi,0 sq mi,,,,,,,0.883 sq mi
652,28144,28144,0.43 sq mi,0.43 sq mi,,,,,,,28.892 sq mi
653,30165,30165,166.162 sq mi,166.162 sq mi,,,,,,,12.63 sq mi
654,31408,31408,24.396 sq mi,24.396 sq mi,,,,,,,28.242 sq mi
655,31901,31901,0.288 sq mi,0.288 sq mi,,,,,,,6.589 sq mi
656,30281,30281,70.321 sq mi,70.321 sq mi,,,,,,,26.984 sq mi
657,30106,30106,12.395 sq mi,12.395 sq mi,,,,,,,0 sq mi
658,31510,31510,18.377 sq mi,18.377 sq mi,,,,,,,0 sq mi
659,31201,31201,10.642 sq mi,10.642 sq mi,,,,,,,653.75 sq mi
660,30904,30904,10.361 sq mi,10.361 sq mi,,,,,,,0.403 sq mi
661,30114,30114,107.891 sq mi,107.891 sq mi,,,,,,,0.071 sq mi
662,30517,30517,27.946 sq mi,27.946 sq mi,,,,,,,20.439 sq mi
663,30084,30084,15.259 sq mi,15.259 sq mi,,,,,,,3.439 sq mi
664,53226,53226,0 sq mi,0 sq mi,,,,,,,10.546 sq mi
665,75216,75216,14.624 sq mi,14.624 sq mi,,,,,,,29.508 sq mi
666,30236,30236,32.197 sq mi,32.197 sq mi,,,,,,,0 sq mi
667,30340,30340,0.016 sq mi,0.016 sq mi,,,,,,,0 sq mi
668,30303,30303,0 sq mi,0 sq mi,,,,,,,6.055 sq mi
669,30058,30058,30.776 sq mi,30.776 sq mi,,,,,,,2.732 sq mi
670,30214,30214,52.721 sq mi,52.721 sq mi,,,,,,,0.263 sq mi
671,31062,31062,0 sq mi,0 sq mi,,,,,,,6.715 sq mi
672,30349,30349,0.3 sq mi,0.3 sq mi,,,,,,,16.414 sq mi
673,30034,30034,16.951 sq mi,16.951 sq mi,,,,,,,12.429 sq mi
674,30909,30909,26.009 sq mi,26.009 sq mi,,,,,,,4.51 sq mi
675,31909,31909,0.185 sq mi,0.185 sq mi,,,,,,,16.924 sq mi
676,30319,30319,0.12 sq mi,0.12 sq mi,,,,,,,1.597 sq mi
677,68113,68113,0.015 sq mi,0.015 sq mi,,,,,,,1.14 sq mi
678,31036,31036,2.542 sq mi,2.542 sq mi,,,,,,,0.001 sq mi
679,29506,29506,126.753 sq mi,126.753 sq mi,,,,,,,0.42 sq mi
680,37404,37404,4.928 sq mi,4.928 sq mi,,,,,,,22.218 sq mi
681,35242,35242,52.961 sq mi,52.961 sq mi,,,,,,,2.094 sq mi
682,35801,35801,14.083 sq mi,14.083 sq mi,,,,,,,3.164 sq mi
683,30033,30033,0.038 sq mi,0.038 sq mi,,,,,,,4.354 sq mi
684,36301,36301,0.638 sq mi,0.638 sq mi,,,,,,,0.983 sq mi
685,36801,36801,71.586 sq mi,71.586 sq mi,,,,,,,0.021 sq mi
686,62269,62269,27.024 sq mi,27.024 sq mi,,,,,,,0.045 sq mi
687,56482,56482,131.29 sq mi,131.29 sq mi,,,,,,,0 sq mi
688,67530,67530,245.588 sq mi,245.588 sq mi,,,,,,,13.378 sq mi
