,0
11067,145.329 sq mi
11068,166.83 sq mi
11069,16.891 sq mi
11070,9.205 sq mi
11071,75.523 sq mi
11072,0 sq mi
11073,86.272 sq mi
11074,94.87 sq mi
11075,29.721 sq mi
11076,0.038 sq mi
11077,119.051 sq mi
11078,1.862 sq mi
11079,1.355 sq mi
11080,0.266 sq mi
11081,74.798 sq mi
11082,31.655 sq mi
11083,35.663 sq mi
11084,7.595 sq mi
11085,162.397 sq mi
11086,346.785 sq mi
11087,0.003 sq mi
11088,0.436 sq mi
11089,185.745 sq mi
11090,169.406 sq mi
11091,8.482 sq mi
11092,108.204 sq mi
11093,0.522 sq mi
11094,3.016 sq mi
11095,13.757 sq mi
11096,82.48 sq mi
11097,1.602 sq mi
11098,4.145 sq mi
11099,186.737 sq mi
11100,0.881 sq mi
11101,10.926 sq mi
11102,0.084 sq mi
11103,657.798 sq mi
11104,26.264 sq mi
11105,49.308 sq mi
11106,13.767 sq mi
11107,0.247 sq mi
11108,21.426 sq mi
11109,152.399 sq mi
11110,1.411 sq mi
11111,0 sq mi
11112,0.792 sq mi
11113,1.501 sq mi
11114,14.621 sq mi
11115,0.559 sq mi
11116,35.521 sq mi
11117,140.215 sq mi
11118,0.142 sq mi
11119,25.358 sq mi
11120,8.685 sq mi
11121,55.133 sq mi
11122,0.31 sq mi
11123,0.072 sq mi
11124,0.995 sq mi
11125,26.457 sq mi
11126,182.435 sq mi
11127,552.471 sq mi
11128,0.309 sq mi
11129,8.506 sq mi
11130,2.747 sq mi
11131,57.175 sq mi
11132,70.675 sq mi
11133,4.786 sq mi
11134,7.664 sq mi
11135,4.219 sq mi
11136,36.486 sq mi
11137,32.681 sq mi
11138,47.861 sq mi
11139,704.987 sq mi
11140,260.821 sq mi
11141,70.835 sq mi
11142,74.987 sq mi
11143,163.539 sq mi
11144,0.753 sq mi
11145,11.129 sq mi
11146,706.571 sq mi
11147,39.3 sq mi
11148,0 sq mi
11149,42.131 sq mi
11150,441.286 sq mi
11151,227.178 sq mi
11152,91.309 sq mi
11153,4.365 sq mi
11154,100.376 sq mi
11155,85.768 sq mi
11156,179.665 sq mi
11157,71.157 sq mi
11158,70.459 sq mi
11159,175.322 sq mi
11160,20.413 sq mi
11161,515.046 sq mi
11162,46.972 sq mi
11163,50.768 sq mi
11164,2.82 sq mi
11165,187.57 sq mi
11166,10.166 sq mi
11167,33.039 sq mi
11168,57.794 sq mi
11169,258.227 sq mi
11170,3.589 sq mi
11171,16.524 sq mi
11172,0.433 sq mi
11173,11.114 sq mi
11174,8.006 sq mi
11175,9.075 sq mi
11176,0.826 sq mi
11177,0.13 sq mi
11178,86.304 sq mi
11179,0 sq mi
11180,21.48 sq mi
11181,0.012 sq mi
11182,0.006 sq mi
11183,117.458 sq mi
11184,0 sq mi
11185,105.247 sq mi
11186,8.446 sq mi
11187,0.091 sq mi
11188,0.13 sq mi
11189,0 sq mi
11190,39.755 sq mi
11191,18.938 sq mi
11192,198.337 sq mi
11193,48.544 sq mi
11194,0.009 sq mi
11195,53.426 sq mi
11196,3.985 sq mi
11197,0.124 sq mi
11198,27.612 sq mi
11199,0 sq mi
11200,0.573 sq mi
11201,78.799 sq mi
11202,28.703 sq mi
11203,8.986 sq mi
11204,36.797 sq mi
11205,70.965 sq mi
11206,0.627 sq mi
11207,108.929 sq mi
11208,104.562 sq mi
11209,48.702 sq mi
11210,2.225 sq mi
11211,48.874 sq mi
11212,0.209 sq mi
11213,30.413 sq mi
11214,0.171 sq mi
11215,0 sq mi
11216,6.393 sq mi
11217,4.872 sq mi
11218,943.342 sq mi
11219,7.812 sq mi
11220,126.118 sq mi
11221,263.913 sq mi
11222,110.871 sq mi
11223,0 sq mi
11224,12.462 sq mi
11225,7.968 sq mi
11226,19.312 sq mi
11227,74.403 sq mi
11228,34.122 sq mi
11229,407.969 sq mi
11230,23.787 sq mi
11231,31.541 sq mi
11232,0.24 sq mi
11233,70.513 sq mi
11234,9.414 sq mi
11235,8.378 sq mi
11236,0.21 sq mi
11237,0.295 sq mi
11238,0.535 sq mi
11239,1.434 sq mi
11240,124.615 sq mi
11241,179.455 sq mi
11242,12.639 sq mi
11243,59.204 sq mi
11244,6.757 sq mi
11245,7.305 sq mi
11246,2.444 sq mi
11247,3.544 sq mi
11248,289.883 sq mi
11249,140.856 sq mi
11250,102.019 sq mi
11251,81.306 sq mi
11252,21.755 sq mi
11253,0 sq mi
11254,22.933 sq mi
11255,0.768 sq mi
11256,0.134 sq mi
11257,89.429 sq mi
11258,258.617 sq mi
11259,11.265 sq mi
11260,0 sq mi
11261,26.611 sq mi
11262,92.722 sq mi
11263,6.635 sq mi
11264,0.753 sq mi
11265,4.354 sq mi
11266,10.651 sq mi
11267,78.812 sq mi
11268,1.819 sq mi
11269,135.014 sq mi
11270,6.153 sq mi
11271,93.422 sq mi
11272,5.642 sq mi
11273,11.957 sq mi
11274,6.727 sq mi
11275,5.624 sq mi
11276,146.628 sq mi
11277,10.134 sq mi
11278,8.032 sq mi
11279,7.067 sq mi
11280,9.626 sq mi
11281,0.664 sq mi
11282,104.553 sq mi
11283,0.278 sq mi
11284,23.561 sq mi
11285,60.623 sq mi
11286,112.907 sq mi
11287,197.591 sq mi
11288,191.379 sq mi
11289,0 sq mi
11290,3.522 sq mi
11291,187.035 sq mi
11292,36.701 sq mi
11293,17.43 sq mi
11294,34.994 sq mi
11295,1.678 sq mi
11296,219.451 sq mi
11297,128.512 sq mi
11298,1.448 sq mi
11299,0 sq mi
11300,67.654 sq mi
11301,90.536 sq mi
11302,5.262 sq mi
11303,0.113 sq mi
11304,0.616 sq mi
11305,60.038 sq mi
11306,114.795 sq mi
11307,0.871 sq mi
11308,152.768 sq mi
11309,165.513 sq mi
11310,44.856 sq mi
11311,27.789 sq mi
11312,131.541 sq mi
11313,0.152 sq mi
11314,17.257 sq mi
11315,17.872 sq mi
11316,7.521 sq mi
11317,32.304 sq mi
11318,1.156 sq mi
11319,107.492 sq mi
11320,6.011 sq mi
11321,30.749 sq mi
11322,7.426 sq mi
11323,4.64 sq mi
11324,4.795 sq mi
11325,261.461 sq mi
11326,8.078 sq mi
11327,0.034 sq mi
11328,101.758 sq mi
11329,31.375 sq mi
11330,0.003 sq mi
11331,0 sq mi
11332,74.902 sq mi
11333,45.247 sq mi
11334,0.048 sq mi
11335,229.891 sq mi
11336,7.02 sq mi
11337,8.484 sq mi
11338,41.716 sq mi
11339,101.656 sq mi
11340,109.348 sq mi
11341,37.328 sq mi
11342,0 sq mi
11343,16.671 sq mi
11344,0.011 sq mi
11345,262.294 sq mi
11346,18.434 sq mi
11347,1.259 sq mi
11348,44.853 sq mi
11349,60.294 sq mi
11350,257.247 sq mi
11351,516.458 sq mi
11352,0 sq mi
11353,10.443 sq mi
11354,98.934 sq mi
11355,78.254 sq mi
11356,193.951 sq mi
11357,100.999 sq mi
11358,182.108 sq mi
11359,106.368 sq mi
11360,2.134 sq mi
11361,290.074 sq mi
11362,0 sq mi
11363,55.105 sq mi
11364,144.469 sq mi
11365,11.108 sq mi
11366,0.056 sq mi
11367,19.213 sq mi
11368,8.928 sq mi
11369,0 sq mi
11370,112.724 sq mi
11371,0 sq mi
11372,169.287 sq mi
11373,6.899 sq mi
11374,0.388 sq mi
11375,142.889 sq mi
11376,165.324 sq mi
11377,229.632 sq mi
11378,25.357 sq mi
11379,7.284 sq mi
11380,0 sq mi
11381,132.594 sq mi
11382,0.154 sq mi
11383,91.572 sq mi
11384,111.859 sq mi
11385,0 sq mi
11386,26.62 sq mi
11387,6.662 sq mi
11388,0.081 sq mi
11389,123.254 sq mi
11390,12.558 sq mi
11391,3.759 sq mi
11392,181.446 sq mi
11393,177.818 sq mi
11394,5.732 sq mi
11395,0.396 sq mi
11396,1.907 sq mi
11397,123.249 sq mi
11398,275.999 sq mi
11399,264.165 sq mi
11400,10.966 sq mi
11401,47.356 sq mi
11402,174.797 sq mi
11403,42.106 sq mi
11404,0 sq mi
11405,67.277 sq mi
11406,152.577 sq mi
11407,41.62 sq mi
11408,11.961 sq mi
11409,146.582 sq mi
11410,1.971 sq mi
11411,12.203 sq mi
11412,42.054 sq mi
11413,0.051 sq mi
11414,52.655 sq mi
11415,63.777 sq mi
11416,2.255 sq mi
11417,291.06 sq mi
11418,0 sq mi
11419,21.234 sq mi
11420,122.483 sq mi
11421,39.671 sq mi
11422,34.431 sq mi
11423,28.235 sq mi
11424,199.148 sq mi
11425,0 sq mi
11426,93.662 sq mi
11427,0.593 sq mi
11428,39.4 sq mi
11429,1.966 sq mi
11430,0 sq mi
11431,18.079 sq mi
11432,0 sq mi
11433,4.177 sq mi
11434,92.801 sq mi
11435,117.104 sq mi
11436,3.131 sq mi
11437,21.47 sq mi
11438,65.58 sq mi
11439,129.812 sq mi
11440,34.673 sq mi
11441,91.213 sq mi
11442,0.014 sq mi
11443,46.25 sq mi
11444,49.835 sq mi
11445,45.293 sq mi
11446,140.506 sq mi
11447,1.361 sq mi
11448,26.054 sq mi
11449,728.62 sq mi
11450,55.173 sq mi
11451,5.317 sq mi
11452,29.288 sq mi
11453,6.256 sq mi
11454,2.07 sq mi
11455,123.707 sq mi
11456,10.628 sq mi
11457,0.763 sq mi
11458,13.555 sq mi
11459,7.945 sq mi
11460,6.316 sq mi
11461,66.266 sq mi
11462,3.456 sq mi
11463,56.355 sq mi
11464,259.747 sq mi
11465,0 sq mi
11466,6.567 sq mi
11467,5.443 sq mi
11468,218.114 sq mi
11469,5.279 sq mi
11470,118.263 sq mi
11471,25.08 sq mi
11472,93.082 sq mi
11473,187.751 sq mi
11474,0.534 sq mi
11475,0.835 sq mi
11476,2.018 sq mi
11477,36.341 sq mi
11478,0 sq mi
11479,96.717 sq mi
11480,0 sq mi
11481,50.847 sq mi
11482,0.194 sq mi
11483,254.088 sq mi
11484,0 sq mi
11485,84.936 sq mi
11486,141.194 sq mi
11487,14.927 sq mi
11488,560.628 sq mi
11489,26.93 sq mi
11490,1.221 sq mi
11491,196.167 sq mi
11492,54.518 sq mi
11493,28.398 sq mi
11494,51.97 sq mi
11495,114.638 sq mi
11496,138.157 sq mi
11497,0.356 sq mi
11498,0.019 sq mi
11499,25.038 sq mi
11500,9.571 sq mi
11501,64.014 sq mi
11502,12.739 sq mi
11503,59.101 sq mi
11504,184.81 sq mi
11505,0.946 sq mi
11506,71.73 sq mi
11507,47.511 sq mi
11508,119.144 sq mi
11509,202.292 sq mi
11510,1.24 sq mi
11511,0 sq mi
11512,2.308 sq mi
11513,0.329 sq mi
11514,25.652 sq mi
11515,8.414 sq mi
11516,35.168 sq mi
11517,93.138 sq mi
11518,5.238 sq mi
11519,75.364 sq mi
11520,1.903 sq mi
11521,7.23 sq mi
11522,0.534 sq mi
11523,1.427 sq mi
11524,0.909 sq mi
11525,175.488 sq mi
11526,0.122 sq mi
11527,0.762 sq mi
11528,114.188 sq mi
11529,26.909 sq mi
11530,0.72 sq mi
11531,10.551 sq mi
11532,2.965 sq mi
11533,1.124 sq mi
11534,10.972 sq mi
11535,47.922 sq mi
11536,161.063 sq mi
11537,84.284 sq mi
11538,0.565 sq mi
11539,2.174 sq mi
11540,45.968 sq mi
11541,47.689 sq mi
11542,371.684 sq mi
11543,0 sq mi
11544,169.886 sq mi
11545,98.199 sq mi
11546,0.054 sq mi
11547,0 sq mi
11548,69.792 sq mi
11549,739.062 sq mi
11550,0 sq mi
11551,32.638 sq mi
11552,128.842 sq mi
11553,1.222 sq mi
11554,7.696 sq mi
11555,17.111 sq mi
11556,280.633 sq mi
11557,163.138 sq mi
11558,80.804 sq mi
11559,82.051 sq mi
11560,119.452 sq mi
11561,0.466 sq mi
11562,0.004 sq mi
11563,3.305 sq mi
11564,7.804 sq mi
11565,85.565 sq mi
11566,0 sq mi
11567,16.533 sq mi
11568,6.715 sq mi
11569,1.269 sq mi
11570,172.253 sq mi
11571,72.822 sq mi
11572,131.495 sq mi
11573,94.621 sq mi
11574,3.364 sq mi
11575,4.079 sq mi
11576,73.135 sq mi
11577,1.332 sq mi
11578,11.472 sq mi
11579,25.499 sq mi
11580,23.674 sq mi
11581,0 sq mi
11582,0.588 sq mi
11583,0.513 sq mi
11584,11.443 sq mi
11585,5.867 sq mi
11586,270.753 sq mi
11587,34.411 sq mi
11588,4.49 sq mi
11589,0 sq mi
11590,258.937 sq mi
11591,0.6 sq mi
11592,0.366 sq mi
11593,2.219 sq mi
11594,22.218 sq mi
11595,57.034 sq mi
11596,25.445 sq mi
11597,9.225 sq mi
11598,22.226 sq mi
11599,55.212 sq mi
11600,1.786 sq mi
11601,10.832 sq mi
11602,9.637 sq mi
11603,217.376 sq mi
11604,11.811 sq mi
11605,4.281 sq mi
11606,72.476 sq mi
11607,0.43 sq mi
11608,44.658 sq mi
11609,57.532 sq mi
11610,57.68 sq mi
11611,5.466 sq mi
11612,3.559 sq mi
11613,45.353 sq mi
11614,2.126 sq mi
11615,2.096 sq mi
11616,149.46 sq mi
11617,107.309 sq mi
11618,123.465 sq mi
11619,5.934 sq mi
11620,54.464 sq mi
11621,105.869 sq mi
11622,86.4 sq mi
11623,3.568 sq mi
11624,0.914 sq mi
11625,32.006 sq mi
11626,4.655 sq mi
11627,131.675 sq mi
11628,141.572 sq mi
11629,1.868 sq mi
11630,119.114 sq mi
11631,5.025 sq mi
11632,1.723 sq mi
11633,165.3 sq mi
11634,0.059 sq mi
11635,130.664 sq mi
11636,159.387 sq mi
11637,40.265 sq mi
11638,1.851 sq mi
11639,68.222 sq mi
11640,0.225 sq mi
11641,38.206 sq mi
11642,5.623 sq mi
11643,70.076 sq mi
11644,23.642 sq mi
11645,41.357 sq mi
11646,26.564 sq mi
11647,2.234 sq mi
11648,6.649 sq mi
11649,5.357 sq mi
11650,22.884 sq mi
11651,19.662 sq mi
11652,312.93 sq mi
11653,0.999 sq mi
11654,0.063 sq mi
11655,3.243 sq mi
11656,0.361 sq mi
11657,7.422 sq mi
11658,97.494 sq mi
11659,151.454 sq mi
11660,14.943 sq mi
11661,15.349 sq mi
11662,6.325 sq mi
11663,12.992 sq mi
11664,0.931 sq mi
11665,0 sq mi
11666,0.19 sq mi
11667,66.385 sq mi
11668,220.266 sq mi
11669,4.452 sq mi
11670,1.056 sq mi
11671,146.873 sq mi
11672,5.051 sq mi
11673,3.465 sq mi
11674,22.807 sq mi
11675,155.157 sq mi
11676,763.503 sq mi
11677,117.219 sq mi
11678,61.251 sq mi
11679,341.394 sq mi
11680,0.072 sq mi
11681,33.054 sq mi
11682,166.391 sq mi
11683,41.314 sq mi
11684,233.35 sq mi
11685,309.417 sq mi
11686,304.802 sq mi
11687,597.497 sq mi
11688,131.759 sq mi
11689,3.011 sq mi
11690,63.537 sq mi
11691,37.464 sq mi
11692,0.378 sq mi
11693,105.501 sq mi
11694,41.47 sq mi
11695,58.348 sq mi
11696,4.655 sq mi
11697,1.18 sq mi
11698,4.881 sq mi
11699,806.772 sq mi
11700,16.403 sq mi
11701,22.269 sq mi
11702,23.524 sq mi
11703,0 sq mi
11704,23.206 sq mi
11705,300.965 sq mi
11706,94.563 sq mi
11707,112.797 sq mi
11708,89.856 sq mi
11709,0.634 sq mi
11710,0.507 sq mi
11711,0.228 sq mi
11712,8.512 sq mi
11713,2.513 sq mi
11714,6.054 sq mi
11715,0 sq mi
11716,0.417 sq mi
11717,117.07 sq mi
11718,0.084 sq mi
11719,0.998 sq mi
11720,22.958 sq mi
11721,27.819 sq mi
11722,2.567 sq mi
11723,9.838 sq mi
11724,2.319 sq mi
11725,71.179 sq mi
11726,132.144 sq mi
11727,28.914 sq mi
11728,96.939 sq mi
11729,87.681 sq mi
11730,7.398 sq mi
11731,21.106 sq mi
11732,0 sq mi
11733,0.02 sq mi
11734,1.967 sq mi
11735,0.088 sq mi
11736,74.805 sq mi
11737,0 sq mi
11738,46.174 sq mi
11739,271.78 sq mi
11740,2.308 sq mi
11741,1.227 sq mi
11742,0 sq mi
11743,76.227 sq mi
11744,0.971 sq mi
11745,241.432 sq mi
11746,21.454 sq mi
11747,434.919 sq mi
11748,0.053 sq mi
11749,346.72 sq mi
11750,0.279 sq mi
11751,9.477 sq mi
11752,154.272 sq mi
11753,0 sq mi
11754,22.076 sq mi
11755,694.248 sq mi
11756,0.589 sq mi
11757,156.94 sq mi
11758,26.087 sq mi
11759,62.015 sq mi
11760,136.667 sq mi
11761,110.95 sq mi
11762,0.612 sq mi
11763,0.948 sq mi
11764,5.718 sq mi
11765,172.131 sq mi
11766,282.772 sq mi
11767,176.183 sq mi
11768,6.968 sq mi
11769,4267.619 sq mi
11770,35.571 sq mi
11771,136.321 sq mi
11772,54.663 sq mi
11773,2.517 sq mi
11774,14.514 sq mi
11775,0.093 sq mi
11776,81.937 sq mi
11777,17.03 sq mi
11778,1.77 sq mi
11779,0.003 sq mi
11780,26.056 sq mi
11781,6.936 sq mi
11782,0.213 sq mi
11783,80.804 sq mi
11784,477.708 sq mi
11785,13.552 sq mi
11786,1.781 sq mi
11787,94.762 sq mi
11788,261.042 sq mi
11789,3.655 sq mi
11790,4.132 sq mi
11791,56.36 sq mi
11792,61.558 sq mi
11793,0.027 sq mi
11794,0.296 sq mi
11795,0.513 sq mi
11796,108.257 sq mi
11797,26.079 sq mi
11798,0 sq mi
11799,9.356 sq mi
11800,20.489 sq mi
11801,211.122 sq mi
11802,0.584 sq mi
11803,40.279 sq mi
11804,21.372 sq mi
11805,2.885 sq mi
11806,1.123 sq mi
11807,1.815 sq mi
11808,0.483 sq mi
11809,60.814 sq mi
11810,115.567 sq mi
11811,6.324 sq mi
11812,33.426 sq mi
11813,9.242 sq mi
11814,42.417 sq mi
11815,0.267 sq mi
11816,3.921 sq mi
11817,7.998 sq mi
11818,4.457 sq mi
11819,0.191 sq mi
11820,26.287 sq mi
11821,95.196 sq mi
11822,4.375 sq mi
11823,55.735 sq mi
11824,6.544 sq mi
11825,4.661 sq mi
11826,1.927 sq mi
11827,168.211 sq mi
11828,6.98 sq mi
11829,57.319 sq mi
11830,0 sq mi
11831,0.061 sq mi
11832,11.165 sq mi
11833,419.799 sq mi
11834,58.755 sq mi
11835,52.627 sq mi
11836,11.175 sq mi
11837,96.235 sq mi
11838,0 sq mi
11839,103.81 sq mi
11840,13.699 sq mi
11841,43.921 sq mi
11842,37.799 sq mi
11843,270.049 sq mi
11844,0 sq mi
11845,0 sq mi
11846,45.438 sq mi
11847,1.323 sq mi
11848,24.289 sq mi
11849,0 sq mi
11850,120.673 sq mi
11851,12.067 sq mi
11852,6.064 sq mi
11853,1.383 sq mi
11854,277.832 sq mi
11855,93.939 sq mi
11856,25.967 sq mi
11857,171.612 sq mi
11858,0.745 sq mi
11859,130.932 sq mi
11860,4.174 sq mi
11861,0.057 sq mi
11862,136.751 sq mi
11863,1.378 sq mi
11864,37.407 sq mi
11865,174.18 sq mi
11866,535.651 sq mi
11867,40.046 sq mi
11868,0.083 sq mi
11869,0 sq mi
11870,185.017 sq mi
11871,204.514 sq mi
11872,17.262 sq mi
11873,1.552 sq mi
11874,16.695 sq mi
11875,191.491 sq mi
11876,314.338 sq mi
11877,41.417 sq mi
11878,253.093 sq mi
11879,0.366 sq mi
11880,1.186 sq mi
11881,49.762 sq mi
11882,0.151 sq mi
11883,50.42 sq mi
11884,40.957 sq mi
11885,50.005 sq mi
11886,210.687 sq mi
11887,40.316 sq mi
11888,269.54 sq mi
11889,37.413 sq mi
11890,0 sq mi
11891,108.841 sq mi
11892,10.483 sq mi
11893,87.42 sq mi
11894,62.707 sq mi
11895,23.58 sq mi
11896,8.458 sq mi
11897,59.617 sq mi
11898,262.625 sq mi
11899,3.419 sq mi
11900,2.59 sq mi
11901,0.449 sq mi
11902,153.375 sq mi
11903,15.756 sq mi
11904,305.105 sq mi
11905,7.325 sq mi
11906,28.536 sq mi
11907,101.039 sq mi
11908,0.739 sq mi
11909,289.039 sq mi
11910,34.445 sq mi
11911,49.531 sq mi
11912,5.685 sq mi
11913,27.777 sq mi
11914,0.396 sq mi
11915,0.58 sq mi
11916,10.461 sq mi
11917,42.412 sq mi
11918,37.633 sq mi
11919,14.503 sq mi
11920,83.333 sq mi
11921,0.52 sq mi
11922,99.256 sq mi
11923,67.402 sq mi
11924,103.351 sq mi
11925,0 sq mi
11926,0.169 sq mi
11927,5.383 sq mi
11928,0.165 sq mi
11929,99.731 sq mi
11930,3.594 sq mi
11931,14.856 sq mi
11932,173.275 sq mi
11933,0.088 sq mi
11934,228.689 sq mi
11935,99.935 sq mi
11936,214.337 sq mi
11937,62.252 sq mi
11938,0.066 sq mi
11939,1.247 sq mi
11940,30.044 sq mi
11941,46.467 sq mi
11942,138.429 sq mi
11943,28.298 sq mi
11944,9.456 sq mi
11945,88.062 sq mi
11946,1.841 sq mi
11947,58.491 sq mi
11948,13.399 sq mi
11949,22.805 sq mi
11950,9.847 sq mi
11951,61.671 sq mi
11952,31.652 sq mi
11953,0 sq mi
11954,25.373 sq mi
11955,41.184 sq mi
11956,6.833 sq mi
11957,17.747 sq mi
11958,230.199 sq mi
11959,81.798 sq mi
11960,36.581 sq mi
11961,49.754 sq mi
11962,47.553 sq mi
11963,108.311 sq mi
11964,48.314 sq mi
11965,0 sq mi
11966,0.021 sq mi
11967,20.195 sq mi
11968,1.222 sq mi
11969,211.592 sq mi
11970,0.017 sq mi
11971,53.397 sq mi
11972,43.29 sq mi
11973,0.602 sq mi
11974,25.008 sq mi
11975,5.924 sq mi
11976,0.308 sq mi
11977,3.361 sq mi
11978,91.437 sq mi
11979,117.808 sq mi
11980,169.266 sq mi
11981,306.267 sq mi
11982,93.701 sq mi
11983,9.417 sq mi
11984,4.314 sq mi
11985,12.45 sq mi
11986,72.795 sq mi
11987,35.211 sq mi
11988,153.41 sq mi
11989,0.048 sq mi
11990,8.125 sq mi
11991,0 sq mi
11992,0.501 sq mi
11993,49.021 sq mi
11994,28.415 sq mi
11995,2.007 sq mi
11996,100.61 sq mi
11997,56.879 sq mi
11998,14.033 sq mi
11999,2683.002 sq mi
12000,8.509 sq mi
12001,122.027 sq mi
12002,45.152 sq mi
12003,18.686 sq mi
12004,0.083 sq mi
12005,0.331 sq mi
12006,42.123 sq mi
12007,622.797 sq mi
12008,0.349 sq mi
12009,2.447 sq mi
12010,68.974 sq mi
12011,9.138 sq mi
12012,270.82 sq mi
12013,96.41 sq mi
12014,0.554 sq mi
12015,7.946 sq mi
12016,92.764 sq mi
12017,104.82 sq mi
12018,0.472 sq mi
12019,0.953 sq mi
12020,135.435 sq mi
12021,41.38 sq mi
12022,166.024 sq mi
12023,3529.043 sq mi
12024,54.205 sq mi
12025,89.656 sq mi
12026,4.543 sq mi
12027,13.988 sq mi
12028,0.167 sq mi
12029,0.232 sq mi
12030,8.178 sq mi
12031,104.87 sq mi
12032,68.162 sq mi
12033,3.448 sq mi
12034,69.123 sq mi
12035,30.073 sq mi
12036,0.055 sq mi
12037,0 sq mi
12038,2.504 sq mi
12039,28.697 sq mi
12040,24.27 sq mi
12041,0.396 sq mi
12042,107.734 sq mi
12043,285.842 sq mi
12044,3.706 sq mi
12045,0.359 sq mi
12046,8.691 sq mi
12047,51.869 sq mi
12048,0.151 sq mi
12049,12.134 sq mi
12050,3.757 sq mi
12051,57.527 sq mi
12052,9.869 sq mi
12053,4.185 sq mi
12054,13.121 sq mi
12055,3.049 sq mi
12056,161.969 sq mi
12057,19.614 sq mi
12058,56.55 sq mi
12059,123.829 sq mi
12060,29.389 sq mi
12061,0.551 sq mi
12062,0 sq mi
12063,17.741 sq mi
12064,5.333 sq mi
12065,0.404 sq mi
12066,12.478 sq mi
12067,21.862 sq mi
12068,19.094 sq mi
12069,0 sq mi
12070,0.249 sq mi
12071,0.958 sq mi
12072,23.011 sq mi
12073,0.011 sq mi
12074,1.958 sq mi
12075,6.045 sq mi
12076,68.574 sq mi
12077,1.617 sq mi
12078,58.84 sq mi
12079,13.98 sq mi
12080,3.829 sq mi
12081,14.835 sq mi
12082,144.423 sq mi
12083,3.611 sq mi
12084,0.184 sq mi
12085,59.782 sq mi
12086,7.288 sq mi
12087,58.889 sq mi
12088,0.012 sq mi
12089,0 sq mi
12090,50.983 sq mi
12091,46.684 sq mi
12092,0.098 sq mi
12093,6.926 sq mi
12094,5.765 sq mi
12095,0 sq mi
12096,0.287 sq mi
12097,0 sq mi
12098,9.114 sq mi
12099,27.583 sq mi
12100,13.162 sq mi
12101,0.054 sq mi
12102,3.504 sq mi
12103,31.709 sq mi
12104,36.775 sq mi
12105,0.55 sq mi
12106,0.299 sq mi
12107,36.714 sq mi
12108,132.908 sq mi
12109,152.403 sq mi
12110,0.48 sq mi
12111,23.417 sq mi
12112,0.302 sq mi
12113,1.514 sq mi
12114,346.101 sq mi
12115,51.264 sq mi
12116,4.408 sq mi
12117,73.163 sq mi
12118,0.088 sq mi
12119,1.096 sq mi
12120,91.827 sq mi
12121,8.98 sq mi
12122,8.367 sq mi
12123,61.114 sq mi
12124,17.521 sq mi
12125,70.232 sq mi
12126,28.729 sq mi
12127,5.87 sq mi
12128,99.552 sq mi
12129,107.99 sq mi
12130,35.664 sq mi
12131,5.581 sq mi
12132,3.342 sq mi
12133,2.229 sq mi
12134,27.479 sq mi
12135,25.403 sq mi
12136,27.762 sq mi
12137,64.596 sq mi
12138,0.273 sq mi
12139,6.33 sq mi
12140,0.747 sq mi
12141,4.135 sq mi
12142,3.126 sq mi
12143,0 sq mi
12144,34.984 sq mi
12145,0 sq mi
12146,1.734 sq mi
12147,0 sq mi
12148,66.757 sq mi
12149,71.255 sq mi
12150,182.873 sq mi
12151,50.604 sq mi
12152,21.754 sq mi
12153,0.074 sq mi
12154,10.734 sq mi
12155,155.42 sq mi
12156,0.273 sq mi
12157,1.862 sq mi
12158,50.87 sq mi
12159,0.137 sq mi
12160,1.158 sq mi
12161,0.532 sq mi
12162,46.584 sq mi
12163,13.772 sq mi
12164,1.034 sq mi
12165,2.489 sq mi
12166,0.224 sq mi
12167,0.449 sq mi
12168,15.64 sq mi
12169,0.335 sq mi
12170,0 sq mi
12171,17.311 sq mi
12172,0 sq mi
12173,41.5 sq mi
12174,4.438 sq mi
12175,190.439 sq mi
12176,0 sq mi
12177,0.824 sq mi
12178,61.69 sq mi
12179,0.146 sq mi
12180,0.032 sq mi
12181,1.978 sq mi
12182,68.491 sq mi
12183,0.277 sq mi
12184,42.245 sq mi
12185,43.952 sq mi
12186,1.07 sq mi
12187,146.563 sq mi
12188,72.305 sq mi
12189,0.03 sq mi
12190,18.018 sq mi
12191,73.586 sq mi
12192,0.129 sq mi
12193,13.721 sq mi
12194,0 sq mi
12195,0.375 sq mi
12196,60.511 sq mi
12197,0 sq mi
12198,0.6 sq mi
12199,4.382 sq mi
12200,5.814 sq mi
12201,6.651 sq mi
12202,70.355 sq mi
12203,28.815 sq mi
12204,121.142 sq mi
12205,0 sq mi
12206,28.254 sq mi
12207,4.528 sq mi
12208,26.676 sq mi
12209,0.443 sq mi
12210,1540.013 sq mi
12211,93.604 sq mi
12212,19.361 sq mi
12213,44.712 sq mi
12214,0.056 sq mi
12215,0.331 sq mi
12216,81.646 sq mi
12217,42.747 sq mi
12218,25.856 sq mi
12219,0 sq mi
12220,0.235 sq mi
12221,3.683 sq mi
12222,11.099 sq mi
12223,31.791 sq mi
12224,9.571 sq mi
12225,79.818 sq mi
12226,1.541 sq mi
12227,20.419 sq mi
12228,38.909 sq mi
12229,46.923 sq mi
12230,0 sq mi
12231,92.51 sq mi
12232,7.138 sq mi
12233,0 sq mi
12234,0.209 sq mi
12235,58.506 sq mi
12236,1.405 sq mi
12237,515.217 sq mi
12238,2.751 sq mi
12239,47.676 sq mi
12240,71.833 sq mi
12241,305.652 sq mi
12242,4.734 sq mi
12243,53.116 sq mi
12244,30.079 sq mi
